"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
6.6,362.5,-10.1982329880703
6.6,375,-17.3643564276779
6.6,387.5,-24.1035465608514
6.6,400,-30.2497600098259
6.6,412.5,-35.65156831212
6.6,425,-40.1758848586759
6.6,437.5,-43.711239794686
6.6,450,-46.1705237886227
6.6,462.5,-47.4931315674705
6.6,475,-47.646453538813
6.6,487.5,-46.6266773947048
6.6,500,-44.4588814929585
6.9,0,-163.92
6.9,12.5,-117.089995409191
6.9,25,-70.2603154725242
6.9,37.5,-44.1641202663913
6.9,50,-27.9525305975681
6.9,62.5,-16.4034888845702
6.9,75,-7.05823302433844
6.9,87.5,1.18915567974908
6.9,100,8.78534526297167
6.9,112.5,15.8590229209209
6.9,125,22.3894662601648
6.9,137.5,28.2906025264986
6.9,150,33.453696395776
6.9,162.5,37.7696929529004
6.9,175,41.1414233384017
6.9,187.5,43.4906013009
6.9,200,44.7619770581001
6.9,212.5,44.9257738274253
6.9,225,43.9789433826048
6.9,237.5,41.9454952563779
6.9,250,38.8760314307311
6.9,262.5,34.8465625681765
6.9,275,29.9566692512199
6.9,287.5,24.3270687622808
6.9,300,18.0966517015832
6.9,312.5,11.41907045791
6.9,325,4.45895916305309
6.9,337.5,-2.61211527297319
6.9,350,-9.61987525587755
6.9,362.5,-16.3916214571054
6.9,375,-22.760482418053
6.9,387.5,-28.5695222038964
6.9,400,-33.6756026371175
6.9,412.5,-37.9529065930091
6.9,425,-41.2960345822251
6.9,437.5,-43.6225988386168
6.9,450,-44.8752511974389
6.9,462.5,-45.0230939500218
6.9,475,-44.0624401136768
6.9,487.5,-42.0169034703356
6.9,500,-38.9368159595612
7.2,0,-162.782
7.2,12.5,-114.18377990135
7.2,25,-65.5857876337724
7.2,37.5,-38.996262337056
7.2,50,-22.8904568191344
7.2,62.5,-11.7587966665906
7.2,75,-3.01540722556658
7.2,87.5,4.50779419739261
7.2,100,11.2941736366216
7.2,112.5,17.4996533018186
7.2,125,23.127515918942
7.2,137.5,28.1146655673548
7.2,150,32.3748717981372
7.2,162.5,35.8210095302751
7.2,175,38.3769079770605
7.2,187.5,39.9839077434112
7.2,200,40.6045657948096
7.2,212.5,40.2246710997666
7.2,225,38.8541255220243
7.2,237.5,36.5269592713017
7.2,250,33.3006208676793
7.2,262.5,29.254626424507
7.2,275,24.4886343534773
7.2,287.5,19.1200087264497
7.2,300,13.2809386340439
7.2,312.5,7.11518882455324
7.2,325,0.774562806900865
7.2,337.5,-5.5848327986023
7.2,350,-11.8064308851801
7.2,362.5,-17.737058034296
7.2,375,-23.2307056430802
7.2,387.5,-28.1521244702664
7.2,400,-32.3801547949406
7.2,412.5,-35.8107094743775
7.2,425,-38.3593367488979
7.2,437.5,-39.9632997132074
7.2,450,-40.5831209859417
7.2,462.5,-40.203554809318
7.2,475,-38.8339624827064
7.2,487.5,-36.5080817608632
7.2,500,-33.2831963591036
7.5,0,-180.956
7.5,12.5,-122.51557399821
7.5,25,-64.0755346195155
7.5,37.5,-32.8981518299756
7.5,50,-14.7031998702988
7.5,62.5,-2.74508237265696
7.5,75,6.11961321586623
7.5,87.5,13.3155484475696
7.5,100,19.4509710738825
7.5,112.5,24.7506690304229
7.5,125,29.2643843619214
7.5,137.5,32.9677465397759
7.5,150,35.8116436164492
7.5,162.5,37.746715534597
7.5,175,38.7356888862383
7.5,187.5,38.7596097396885
7.5,200,37.8208547307773
7.5,212.5,35.944294177104
7.5,225,33.1772696978258
7.5,237.5,29.5887159376625
7.5,250,25.2676053190836
7.5,262.5,20.3208296964438
7.5,275,14.8706063470377
7.5,287.5,9.05149006548124
7.5,300,3.00707301022375
7.5,312.5,-3.1135428212275
7.5,325,-9.15941081562623
7.5,337.5,-14.9814518799456
7.5,350,-20.4361219821134
7.5,362.5,-25.3889433577976
7.5,375,-29.7178132571824
7.5,387.5,-33.3160087868499
7.5,400,-36.0948124539791
7.5,412.5,-37.9856954196795
7.5,425,-38.9420032679001
7.5,437.5,-38.9401037051169
7.5,450,-37.9799674628065
7.5,462.5,-36.0851678210927
7.5,475,-33.3022997152003
7.5,487.5,-29.6998312311766
7.5,500,-25.3664174082676
7.8,0,-165.72
7.8,12.5,-109.722595623282
7.8,25,-53.7254534057591
7.8,37.5,-24.3044128742774
7.8,50,-7.53967885121897
7.8,62.5,3.11004404303342
7.8,75,10.6845051947423
7.8,87.5,16.5652265402706
7.8,100,21.3523075259576
7.8,112.5,25.2820532334749
7.8,125,28.4264004971749
7.8,137.5,30.7885556891812
7.8,150,32.3491408321511
7.8,162.5,33.0886092826726
7.8,175,32.9981390595312
7.8,187.5,32.084794825633
7.8,200,30.3737043262309
7.8,212.5,27.908558227539
7.8,225,24.7510695037158
7.8,237.5,20.9797106435806
7.8,250,16.6879068101683
7.8,262.5,11.9817975130712
7.8,275,6.97765492394946
7.8,287.5,1.79903873443499
7.8,300,-3.42623633445989
7.8,312.5,-8.56924097248717
7.8,325,-13.5031008645448
7.8,337.5,-18.106117760045
7.8,350,-22.264762374695
7.8,362.5,-25.8764674434097
7.8,375,-28.8521514009499
7.8,387.5,-31.1184097343401
7.8,400,-32.6193200741583
7.8,412.5,-33.3178190390552
7.8,425,-33.1966120949894
7.8,437.5,-32.2585990685319
7.8,450,-30.5268012686408
7.8,462.5,-28.0437939208978
7.8,475,-24.8706567774085
7.8,487.5,-21.0854693699593
7.8,500,-16.7813878929149
8.1,0,-188.415
8.1,12.5,-123.462566967614
8.1,25,-58.5102682786401
8.1,37.5,-24.7869923280307
8.1,50,-5.92499554327785
8.1,62.5,5.76138039925996
8.1,75,13.8453919750087
8.1,87.5,19.9563748770634
8.1,100,24.8091951005923
8.1,112.5,28.6935346095674
8.1,125,31.7069317957962
8.1,137.5,33.8661522847203
8.1,150,35.1606546866594
8.1,162.5,35.5783558910334
8.1,175,35.1179970144277
8.1,187.5,33.7948807301147
8.1,200,31.6431899296894
8.1,212.5,28.7164173375766
8.1,225,25.086646858335
8.1,237.5,20.8430588470052
8.1,250,16.0898649648432
8.1,262.5,10.9438019775621
8.1,275,5.53128426031429
8.1,287.5,-0.0146972212590295
8.1,300,-5.557845855507
8.1,312.5,-10.9619137577363
8.1,325,-16.0940577416178
8.1,337.5,-20.8281108177511
8.1,350,-25.0476906905615
8.1,362.5,-28.6490663450004
8.1,375,-31.5437137665014
8.1,387.5,-33.6604967474479
8.1,400,-34.9474200924564
8.1,412.5,-35.3729103733725
8.1,425,-34.926594851356
8.1,437.5,-33.6195575855271
8.1,450,-31.4840673628054
8.1,462.5,-28.5727840679606
8.1,475,-24.9574626380317
8.1,487.5,-20.7271868565056
8.1,500,-15.9861765208582
8.4,0,-158.641
8.4,12.5,-101.232951050398
8.4,25,-43.8251600926798
8.4,37.5,-14.3183157485262
8.4,50,1.84803501656744
8.4,62.5,11.4980411846462
8.4,75,17.8063243889012
8.4,87.5,22.2299242238379
8.4,100,25.4219712187983
8.4,112.5,27.6641760782828
8.4,125,29.0718060368509
8.4,137.5,29.6909607360102
8.4,150,29.5447355779086
8.4,162.5,28.6550005158263
8.4,175,27.0524221559409
8.4,187.5,24.7807003281281
8.4,200,21.8978536745109
8.4,212.5,18.4759099105266
8.4,225,14.5996633439011
8.4,237.5,10.3648408484946
8.4,250,5.87586721237888
8.4,262.5,1.24335346841985
8.4,275,-3.41859641191288
8.4,287.5,-7.99517929830168
8.4,300,-12.3737110442051
8.4,312.5,-16.4463957234777
8.4,325,-20.1129766587879
8.4,337.5,-23.2832025016452
8.4,350,-25.8790480614206
8.4,362.5,-27.8366339232252
8.4,375,-29.1077985348695
8.4,387.5,-29.6612831967456
8.4,400,-29.4835012206015
8.4,412.5,-28.5788718722325
8.4,425,-26.9697113128952
8.4,437.5,-24.6956826489891
8.4,450,-21.8128192434295
8.4,462.5,-18.3921446626937
8.4,475,-14.5179239012634
8.4,487.5,-10.2855883448717
8.4,500,-5.79938588051228
8.7,0,-200.349
8.7,12.5,-125.445034430051
8.7,25,-50.5410654451775
8.7,37.5,-12.2591394171497
8.7,50,8.43848282495423
8.7,62.5,20.4791307098262
8.7,75,28.0237407637316
8.7,87.5,32.9920558580529
8.7,100,36.2563152695377
8.7,112.5,38.2059165653789
8.7,125,39.0147077577006
8.7,137.5,38.7675118438242
8.7,150,37.5198376199101
8.7,162.5,35.3257110166317
8.7,175,32.2501392202951
8.7,187.5,28.374025606353
8.7,200,23.7952541296244
8.7,212.5,18.6277304865155
8.7,225,12.9992608116673
8.7,237.5,7.04872608303464
8.7,250,0.92281235559216
8.7,262.5,-5.22753134104254
8.7,275,-11.2507782699057
8.7,287.5,-16.9985407999071
8.7,300,-22.3292183657533
8.7,312.5,-27.1114818440396
8.7,325,-31.2275067112858
8.7,337.5,-34.5758743057113
8.7,350,-37.0740694721484
8.7,362.5,-38.6605126644073
8.7,375,-39.296076432429
8.7,387.5,-38.9650493269404
8.7,400,-37.6755227715073
8.7,412.5,-35.4591920044324
8.7,425,-32.3705757790696
8.7,437.5,-28.4856738807908
8.7,450,-23.9000957560845
8.7,462.5,-18.7267063868481
8.7,475,-13.0928470188372
8.7,487.5,-7.13719956552662
8.7,500,-1.00637175955186
9,0,-184.244
9,12.5,-114.811799128489
9,25,-45.3797144991765
9,37.5,-9.89803500614727
9,50,9.24562934589981
9,62.5,20.3179190040937
9,75,27.1771168097389
9,87.5,31.6076886318081
9,100,34.4245169416198
9,112.5,35.9955243839936
9,125,36.4891532704938
9,137.5,35.9915053897193
9,150,34.5615730093033
9,162.5,32.2569095482988
9,175,29.1450427752432
9,187.5,25.3078831025793
9,200,20.8425810708792
9,212.5,15.8604970662145
9,225,10.4851055202531
9,237.5,4.84926225295179
9,250,-0.907919842127736
9,262.5,-6.64442521394554
9,275,-12.2187977381271
9,287.5,-17.493606206376
9,300,-22.3388191331004
9,312.5,-26.6350012982994
9,325,-30.2762513810257
9,337.5,-33.1728074148697
9,350,-35.2532553876676
9,362.5,-36.466286377858
9,375,-36.7819588545204
9,387.5,-36.1924349814216
9,400,-34.7121728246576
9,412.5,-32.3775695761606
9,425,-29.2460647268729
9,437.5,-25.3947250673876
9,450,-20.9183466682541
9,462.5,-15.9271199973095
9,475,-10.5439165670141
9,487.5,-4.90126270117572
9,500,0.86192371614596
9.3,0,-212.706
9.3,12.5,-130.01735393207
9.3,25,-47.3286775893591
9.3,37.5,-5.12461857244315
9.3,50,17.4150279467698
9.3,62.5,30.1208257214159
9.3,75,37.6141320540517
9.3,87.5,42.0546621078872
9.3,100,44.4467300318505
9.3,112.5,45.2604306549113
9.3,125,44.7269757056635
9.3,137.5,42.9788317150949
9.3,150,40.1157455773995
9.3,162.5,36.2352017137555
9.3,175,31.4456506199803
9.3,187.5,25.8712551755732
9.3,200,19.6523500577635
9.3,212.5,12.9436502156113
9.3,225,5.91122766905902
9.3,237.5,-1.27120808368203
9.3,250,-8.42641393901244
9.3,262.5,-15.3778972218239
9.3,275,-21.9542242877128
9.3,287.5,-27.9932250285256
9.3,300,-33.345978300398
9.3,312.5,-37.880475554544
9.3,325,-41.4848696890431
9.3,337.5,-44.0702280353956
9.3,350,-45.5727217779512
9.3,362.5,-45.9551969099768
9.3,375,-45.2080887439521
9.3,387.5,-43.3496566471695
9.3,400,-40.4255340821468
9.3,412.5,-36.5076043084283
9.3,425,-31.69222981218
9.3,437.5,-26.0978789596522
9.3,450,-19.8622085300403
9.3,462.5,-13.1386734140815
9.3,475,-6.0927478899904
9.3,487.5,1.10214975802578
9.3,500,8.26892750939811
9.6,0,-151.559
9.6,12.5,-88.1299665977532
9.6,25,-24.700778085867
9.6,37.5,7.15809474112969
9.6,50,23.5993835662477
9.6,62.5,32.2343689493976
9.6,75,36.6458852875298
9.6,87.5,38.5234308623335
9.6,100,38.673369198194
9.6,112.5,37.4967982182157
9.6,125,35.2152731431689
9.6,137.5,31.9769151813648
9.6,150,27.9056113305177
9.6,162.5,23.1230171169142
9.6,175,17.7574431333331
9.6,187.5,11.9463418712868
9.6,200,5.83560884422123
9.6,212.5,-0.422725442087529
9.6,225,-6.67362403581383
9.6,237.5,-12.7625615982734
9.6,250,-18.5391824246731
9.6,262.5,-23.8609291091021
9.6,275,-28.5965138133923
9.6,287.5,-32.6291296971236
9.6,300,-35.8593142829538
9.6,312.5,-38.2073911750631
9.6,325,-39.6154259036142
9.6,337.5,-40.0486488831101
9.6,350,-39.4963084672207
9.6,362.5,-37.9719324644557
9.6,375,-35.5129952786687
9.6,387.5,-32.17999029725
9.6,400,-28.0549421772706
9.6,412.5,-23.2393839973122
9.6,425,-17.8518570368304
9.6,437.5,-12.0249907549196
9.6,450,-5.90223729635048
9.6,462.5,0.365663155445021
9.6,475,6.62439243176046
9.6,487.5,12.7198565728632
9.6,500,18.5019787658126
9.9,0,-153.246
9.9,12.5,-89.6779048466862
9.9,25,-26.1099452020734
9.9,37.5,5.90670513420951
9.9,50,22.5110756459958
9.9,62.5,31.3164844487237
9.9,75,35.9092845158617
9.9,87.5,37.980209003823
9.9,100,38.334287978915
9.9,112.5,37.3693532631072
9.9,125,35.3024775935896
9.9,137.5,32.2766566520125
9.9,150,28.4104323833257
9.9,162.5,23.82019467074
9.9,175,18.629289208284
9.9,187.5,12.9706674536215
9.9,200,6.98631570258273
9.9,212.5,0.825044111527968
9.9,225,-5.36056568235505
9.9,237.5,-11.4176257748567
9.9,250,-17.1965670982922
9.9,262.5,-22.554754970705
9.9,275,-27.3599683833983
9.9,287.5,-31.4936392266104
9.9,300,-34.8537631352692
9.9,312.5,-37.3574062321751
9.9,325,-38.9427440257075
9.9,337.5,-39.5705814817165
9.9,350,-39.2253163372464
9.9,362.5,-37.9153217231645
9.9,375,-35.6727386409832
9.9,387.5,-32.5526832740316
9.9,400,-28.6318887443529
9.9,412.5,-24.0068146321499
9.9,425,-18.7912708923204
9.9,437.5,-13.1136145943814
9.9,450,-7.11358856665057
9.9,462.5,-0.938879815506294
9.9,475,5.25851780587709
9.9,487.5,11.3260466287463
9.9,500,17.1143422256292
10.2,0,-137.008
10.2,12.5,-75.7780944533641
10.2,25,-14.5481142821166
10.2,37.5,15.9246946624975
10.2,50,31.2815791328379
10.2,62.5,38.8884462319364
10.2,75,42.2193781270061
10.2,87.5,42.9253703761956
10.2,100,41.8106610216962
10.2,112.5,39.2932428627134
10.2,125,35.6215380739945
10.2,137.5,30.975596117568
10.2,150,25.5134394143843
10.2,162.5,19.3912256138126
10.2,175,12.7708132812488
10.2,187.5,5.82120299337571
10.2,200,-1.28303347856436
10.2,212.5,-8.36480717138774
10.2,225,-15.2482685278072
10.2,237.5,-21.762839040582
10.2,250,-27.7472600360993
10.2,262.5,-33.0534838687264
10.2,275,-37.5502744788767
10.2,287.5,-41.1264121755978
10.2,300,-43.6934146024178
10.2,312.5,-45.1877036474198
10.2,325,-45.5721614785431
10.2,337.5,-44.8370376780998
10.2,350,-43.0001834532517
10.2,362.5,-40.1066074570714
10.2,375,-36.2273635556934
10.2,387.5,-31.4577978980837
10.2,400,-25.9151984103612
10.2,412.5,-19.7359043185193
10.2,425,-13.0719470523896
10.2,437.5,-6.08730485758886
10.2,450,1.04613651060987
10.2,462.5,8.15281712575937
10.2,475,15.0578274610681
10.2,487.5,21.591215737302
10.2,500,27.5921739056735
10.5,0,-98.9047
10.5,12.5,-51.3403575387445
10.5,25,-3.77601296082471
10.5,37.5,19.3420614089724
10.5,50,30.4849074778124
10.5,62.5,35.4815592849452
10.5,75,37.0680381262688
10.5,87.5,36.5459286822654
10.5,100,34.5575481214901
10.5,112.5,31.447934867545
10.5,125,27.4333017503747
10.5,137.5,22.6786529594318
10.5,150,17.3326265035355
10.5,162.5,11.5421028220437
10.5,175,5.45717538640588
10.5,187.5,-0.768501184430285
10.5,200,-6.97958654379709
10.5,212.5,-13.0219744024353
10.5,225,-18.7461568393777
10.5,237.5,-24.010696915366
10.5,250,-28.6856094003499
10.5,262.5,-32.6555110247546
10.5,275,-35.8224325561886
10.5,287.5,-38.1082171112496
10.5,300,-39.4564354799429
10.5,312.5,-39.8337681087593
10.5,325,-39.2308223461401
10.5,337.5,-37.6623601761524
10.5,350,-35.1669310681291
10.5,362.5,-31.8059221481158
10.5,375,-27.6620432274863
10.5,387.5,-22.837289883488
10.5,400,-17.4504298133068
10.5,412.5,-11.6340780092502
10.5,425,-5.53142984778761
10.5,437.5,0.707265597720133
10.5,450,6.92840543445931
10.5,462.5,12.9788161564747
10.5,475,18.7095258994866
10.5,487.5,23.9794322089801
10.5,500,28.658778419322
10.8,0,-68.2432
10.8,12.5,-27.9132311110295
10.8,25,12.4167451262028
10.8,37.5,31.3553856829639
10.8,50,39.6992661809533
10.8,62.5,42.4821425515687
10.8,75,42.0751247193017
10.8,87.5,39.625609944908
10.8,100,35.7249519664962
10.8,112.5,30.7176382089448
10.8,125,24.8435434725667
10.8,137.5,18.3022730696409
10.8,150,11.2810192764869
10.8,162.5,3.96525682790562
10.8,175,-3.45866694690653
10.8,187.5,-10.8047678804384
10.8,200,-17.8904301257437
10.8,212.5,-24.5401604987107
10.8,225,-30.5895579495403
10.8,237.5,-35.889192846686
10.8,250,-40.3082047039077
10.8,262.5,-43.7374831404192
10.8,275,-46.0923332628756
10.8,287.5,-47.3145493131398
10.8,300,-47.373840922225
10.8,312.5,-46.2685741068176
10.8,325,-44.0258084889329
10.8,337.5,-40.7006283546405
10.8,350,-36.3747844735559
10.8,362.5,-31.1546792913535
10.8,375,-25.1687456140915
10.8,387.5,-18.5642832360723
10.8,400,-11.5038304637385
10.8,412.5,-4.16116133067021
10.8,425,3.28299423730548
10.8,437.5,10.6454012790496
10.8,450,17.7448321456802
10.8,462.5,24.4065296390937
10.8,475,30.4665104828865
10.8,487.5,35.7756035887651
10.8,500,40.2031235646529
11.1,0,-37.8218
11.1,12.5,-11.7989219566198
11.1,25,14.2239804631476
11.1,37.5,25.988434577793
11.1,50,30.7331948512221
11.1,62.5,31.7916069697151
11.1,75,30.7202166190877
11.1,87.5,28.2720283320424
11.1,100,24.8412595665508
11.1,112.5,20.6660175992785
11.1,125,15.9198852796417
11.1,137.5,10.7523977336838
11.1,150,5.30592727940358
11.1,162.5,-0.27836417248845
11.1,175,-5.85964816665175
11.1,187.5,-11.298894076516
11.1,200,-16.4613694105466
11.1,212.5,-21.2195320215574
11.1,225,-25.4559750733587
11.1,237.5,-29.0662265055867
11.1,250,-31.9612798648626
11.1,262.5,-34.069765646891
11.1,275,-35.3396991477578
11.1,287.5,-35.7397555571328
11.1,300,-35.2600385111963
11.1,312.5,-33.9123217886966
11.1,325,-31.7297587063865
11.1,337.5,-28.7660643319588
11.1,350,-25.0941923739171
11.1,362.5,-20.8045379684147
11.1,375,-16.002711397976
11.1,387.5,-10.806937183948
11.1,400,-5.34514219549803
11.1,412.5,0.248194039981906
11.1,425,5.83535191890606
11.1,437.5,11.2787619942074
11.1,450,16.444393837604
11.1,462.5,21.2050556615815
11.1,475,25.4435265475425
11.1,487.5,29.0554434086626
11.1,500,31.9518702615499
11.4,0,25.1856
11.4,12.5,28.5661742261351
11.4,25,31.9467407662524
11.4,37.5,31.9707277493862
11.4,50,30.2589987320828
11.4,62.5,27.4690132783345
11.4,75,23.8933632857017
11.4,87.5,19.6963849182173
11.4,100,15.0045777563165
11.4,112.5,9.93889746700577
11.4,125,4.62439955184659
11.4,137.5,-0.808704214571764
11.4,150,-6.22711313506623
11.4,162.5,-11.4975439384938
11.4,175,-16.4900907163967
11.4,187.5,-21.0815316117951
11.4,200,-25.1584449329434
11.4,212.5,-28.6200534728124
11.4,225,-31.3807352280485
11.4,237.5,-33.3721467662988
11.4,250,-34.5449127304486
11.4,262.5,-34.8698440248086
11.4,275,-34.3386561997495
11.4,287.5,-32.9641722005614
11.4,300,-30.780004632963
11.4,312.5,-27.8397261288563
11.4,325,-24.2155481503684
11.4,337.5,-19.9965409031158
11.4,350,-15.2864383413638
11.4,362.5,-10.2010821593107
11.4,375,-4.86556803610982
11.4,387.5,0.588836262212603
11.4,400,6.02792426549971
11.4,412.5,11.3178564747124
11.4,425,16.3284570826018
11.4,437.5,20.9364200906053
11.4,450,25.0283465269477
11.4,462.5,28.5035372522534
11.4,475,31.2764733058262
11.4,487.5,33.2789222227939
11.4,500,34.4616186178075
11.7,0,13.9723
11.7,12.5,23.0718906643128
11.7,25,32.1714464299526
11.7,37.5,34.7578057586555
11.7,50,34.0979847907572
11.7,62.5,31.6133205415625
11.7,75,27.9531767844803
11.7,87.5,23.4513324179097
11.7,100,18.3180293414262
11.7,112.5,12.7192030726795
11.7,125,6.80772232882034
11.7,137.5,0.734280609593941
11.7,150,-5.35030151170122
11.7,162.5,-11.2963597701353
11.7,175,-16.9581109030137
11.7,187.5,-22.1968752535527
11.7,200,-26.8843606684979
11.7,212.5,-30.9057811348233
11.7,225,-34.162676563231
11.7,237.5,-36.5753417148488
11.7,250,-38.0847964579468
11.7,262.5,-38.6542457425191
11.7,275,-38.2699928224615
11.7,287.5,-36.9417824040566
11.7,300,-34.702566409857
11.7,312.5,-31.607696874272
11.7,325,-27.7335673372923
11.7,337.5,-23.1757350398051
11.7,350,-18.0465710993535
11.7,362.5,-12.472496386804
11.7,375,-6.59087061547328
11.7,387.5,-0.546612446191964
11.7,400,5.51136732764195
11.7,412.5,11.4338308345563
11.7,425,17.0748865372153
11.7,437.5,22.2955802627445
11.7,450,26.9673159442749
11.7,462.5,30.9750208306325
11.7,475,34.219978466782
11.7,487.5,36.6222585258413
11.7,500,38.1226845258376
12,0,62.9074
12,12.5,54.9233697497742
12,25,46.9392982521775
12,37.5,40.5434466356036
12,50,34.8012173948035
12,62.5,29.1534479637014
12,75,23.3233778158659
12,87.5,17.2183069929806
12,100,10.8576708310521
12,112.5,4.32645110194988
12,125,-2.25370562845378
12,137.5,-8.7424268538372
12,150,-14.9921904811086
12,162.5,-20.8562984475986
12,175,-26.1947875630601
12,187.5,-30.8790918591327
12,200,-34.7958560751686
12,212.5,-37.8500759783075
12,225,-39.9676327982354
12,237.5,-41.0972301875157
12,250,-41.2117256135141
12,262.5,-40.3088423491134
12,275,-38.411255401066
12,287.5,-35.5660542335061
12,300,-31.8435990681847
12,312.5,-27.3358003389909
12,325,-22.1538647214962
12,337.5,-16.4255649899491
12,350,-10.2920988502631
12,362.5,-3.90461754899299
12,375,2.57949187853561
12,387.5,9.000479416712
12,400,15.20016263732
12,412.5,21.0258196376908
12,425,26.333947648292
12,437.5,30.9937953721074
12,450,34.8905810324392
12,462.5,37.9283178423661
12,475,40.0321764999306
12,487.5,41.1503271583472
12,500,41.2552151353651
36,0,63.222
36,12.5,55.3625
36,25,47.5029
36,37.5,41.148
36,50,35.4081
36,62.5,29.7394
36,75,23.8705
36,87.5,17.7111
36,100,11.2822
36,112.5,4.67068
36,125,-1.99991
36,137.5,-8.58687
36,150,-14.9402
36,162.5,-20.9105
36,175,-26.3553
36,187.5,-31.1432
36,200,-35.1582
36,212.5,-38.303
36,225,-40.501
36,237.5,-41.699
36,250,-41.8681
36,262.5,-41.0046
36,275,-39.1301
36,287.5,-36.2911
36,300,-32.5579
36,312.5,-28.0225
36,325,-22.7967
36,337.5,-17.0094
36,350,-10.8032
36,362.5,-4.33102
36,375,2.24777
36,387.5,8.77109
36,400,15.0783
36,412.5,21.014
36,425,26.4321
36,437.5,31.1991
36,450,35.1976
36,462.5,38.3291
36,475,40.5167
36,487.5,41.7063
36,500,41.8687
