"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
3.3,225,-10.8870405464166
3.3,237.5,-10.5272270667378
3.3,250,-9.90816726647303
3.3,262.5,-9.04428778352518
3.3,275,-7.96191569715809
3.3,287.5,-6.67719468286617
3.3,300,-5.23070971981469
3.3,312.5,-3.6553930956811
3.3,325,-1.99003897517952
3.3,337.5,-0.275665716296753
3.3,350,1.44551159953354
3.3,362.5,3.13250461118126
3.3,375,4.74115415407195
3.3,387.5,6.23020603840059
3.3,400,7.56944776519204
3.3,412.5,8.72122391561259
3.3,425,9.65849669887901
3.3,437.5,10.3578613360837
3.3,450,10.8021716008205
3.3,462.5,10.9804703926636
3.3,475,10.8883766327866
3.3,487.5,10.5281719432291
3.3,500,9.90876812484333
3.45,0,33.8963
3.45,12.5,25.1011315121
3.45,25,16.3059250362365
3.45,37.5,11.3659127929296
3.45,50,8.22370099290541
3.45,62.5,5.86623045225774
3.45,75,3.8261623311565
3.45,87.5,1.90584320787339
3.45,100,0.0370571386063665
3.45,112.5,-1.7875452370892
3.45,125,-3.54754103987978
3.45,137.5,-5.21078990038245
3.45,150,-6.74142627632295
3.45,162.5,-8.10407318203733
3.45,175,-9.26622543140531
3.45,187.5,-10.1997463917836
3.45,200,-10.8818705138801
3.45,212.5,-11.2959112778093
3.45,225,-11.4317300993026
3.45,237.5,-11.286015118214
3.45,250,-10.8623779111436
3.45,262.5,-10.1712657339723
3.45,275,-9.2297100300179
3.45,287.5,-8.06090328056815
3.45,300,-6.69363746420329
3.45,312.5,-5.16158103062716
3.45,325,-3.50246814434283
3.45,337.5,-1.75715366811259
3.45,350,0.0313859455596791
3.45,362.5,1.81910463155388
3.45,375,3.5619863188587
3.45,387.5,5.21711163689087
3.45,400,6.74372406165556
3.45,412.5,8.10424124424544
3.45,425,9.2651546730723
3.45,437.5,10.1978843001052
3.45,450,10.8794631927698
3.45,462.5,11.2931101099214
3.45,475,11.4286400006139
3.45,487.5,11.2827174900741
3.45,500,10.8589382376556
3.6,0,24.9228
3.6,12.5,19.5346968134168
3.6,25,14.1465798151125
3.6,37.5,10.9274225211204
3.6,50,8.71469121538417
3.6,62.5,6.90035246084502
3.6,75,5.20288142840017
3.6,87.5,3.50852016323502
3.6,100,1.78627036579904
3.6,112.5,0.0451174723316791
3.6,125,-1.68714730067326
3.6,137.5,-3.37449890405155
3.6,150,-4.97820421158559
3.6,162.5,-6.45986226753576
3.6,175,-7.78336092899749
3.6,187.5,-8.91614977423769
3.6,200,-9.83029371566649
3.6,212.5,-10.5031880095971
3.6,225,-10.9181582714288
3.6,237.5,-11.0649029400022
3.6,250,-10.9397287826958
3.6,262.5,-10.5456595804956
3.6,275,-9.89234198772486
3.6,287.5,-8.99581823291051
3.6,300,-7.87812614987316
3.6,312.5,-6.56675169457449
3.6,325,-5.09395988981405
3.6,337.5,-3.49600111982236
3.6,350,-1.81219602333876
3.6,362.5,-0.0839899440462017
3.6,375,1.64608014929406
3.6,387.5,3.3354256458065
3.6,400,4.94246439524161
3.6,412.5,6.42763163872424
3.6,425,7.75437081149513
3.6,437.5,8.89001339670012
3.6,450,9.8066117390108
3.6,462.5,10.4816106822412
3.6,475,10.8983878806309
3.6,487.5,11.0466807462524
3.6,500,10.9228589153278
3.75,0,17.0469
3.75,12.5,14.800829694195
3.75,25,12.5547665276956
3.75,37.5,10.8333318133914
3.75,50,9.38541576813969
3.75,62.5,7.9976466505496
3.75,75,6.55473675540075
3.75,87.5,5.01416854779718
3.75,100,3.37621846426266
3.75,112.5,1.66412488498838
3.75,125,-0.0872176829761582
3.75,137.5,-1.83748202605846
3.75,150,-3.54444173072337
3.75,162.5,-5.16616919513096
3.75,175,-6.66256272091638
3.75,187.5,-7.99654489443296
3.75,200,-9.1350455777457
3.75,212.5,-10.0498401747925
3.75,225,-10.7182466995925
3.75,237.5,-11.1236783713135
3.75,250,-11.2560469671551
3.75,262.5,-11.1120063595442
3.75,275,-10.6950295624926
3.75,287.5,-10.015321518191
3.75,300,-9.08956514065756
3.75,312.5,-7.9405081206606
3.75,325,-6.59640345749231
3.75,337.5,-5.09030949019716
3.75,350,-3.45927990307572
3.75,362.5,-1.74344537974897
3.75,375,0.014970414120617
3.75,387.5,1.77269323336517
3.75,400,3.48646400630177
3.75,412.5,5.11410457921799
3.75,425,6.61555406215867
3.75,437.5,7.95385913527452
3.75,450,9.09608077672733
3.75,462.5,10.0141086400057
3.75,475,10.6853501831415
3.75,487.5,11.0932889627662
3.75,500,11.2278916161217
3.9,0,7.68331
3.9,12.5,8.8617692902459
3.9,25,10.0402329232087
3.9,37.5,10.0290506071548
3.9,50,9.48396589512478
3.9,62.5,8.62021674619668
3.9,75,7.51872295994087
3.9,87.5,6.22286212482994
3.9,100,4.76845929955469
3.9,112.5,3.19221063034476
3.9,125,1.53330348909393
3.9,137.5,-0.167023123158011
3.9,150,-1.86645677525057
3.9,162.5,-3.52271428930489
3.9,175,-5.09461161119774
3.9,187.5,-6.54309701132867
3.9,200,-7.83221527440131
3.9,212.5,-8.92998361094962
3.9,225,-9.80917313524415
3.9,237.5,-10.4479712666581
3.9,250,-10.8305119144647
3.9,262.5,-10.9472611338195
3.9,275,-10.7952469794467
3.9,287.5,-10.3781300512984
3.9,300,-9.70611053155586
3.9,312.5,-8.79567381089488
3.9,325,-7.66918544421355
3.9,337.5,-6.35433657376601
3.9,350,-4.88346197948585
3.9,362.5,-3.29274351056567
3.9,375,-1.62131899195646
3.9,387.5,0.0896855920324833
3.9,400,1.79816446421673
3.9,412.5,3.4620707095266
3.9,425,5.04045645741866
3.9,437.5,6.49447306652066
3.9,450,7.78833463261668
3.9,462.5,8.89019838496219
3.9,475,9.77294548801459
3.9,487.5,10.4148531938232
3.9,500,10.8001269582728
4.05,0,-1.03453
4.05,12.5,3.17298932549553
4.05,25,7.38050495029288
4.05,37.5,9.07439934311478
4.05,50,9.55502239501818
4.05,62.5,9.35185547896355
4.05,75,8.70081355441397
4.05,87.5,7.72259724100016
4.05,100,6.49177994741269
4.05,112.5,5.06454135186326
4.05,125,3.49005371185538
4.05,137.5,1.8150753328103
4.05,150,0.0856014524673304
4.05,162.5,-1.65284680571225
4.05,175,-3.35558863816821
4.05,187.5,-4.97945775609415
4.05,200,-6.48362520684508
4.05,212.5,-7.83046101440268
4.05,225,-8.98637266333538
4.05,237.5,-9.92257841816505
4.05,250,-10.6157822612503
4.05,262.5,-11.0487246205613
4.05,275,-11.2105925536389
4.05,287.5,-11.0972769364313
4.05,300,-10.7114658664931
4.05,312.5,-10.0625737663818
4.05,325,-9.1665065001039
4.05,337.5,-8.04526729206902
4.05,350,-6.72641008300259
4.05,362.5,-5.24236440008824
4.05,375,-3.62963195533044
4.05,387.5,-1.92788961026666
4.05,400,-0.179008902662291
4.05,412.5,1.57397473791241
4.05,425,3.28792225978561
4.05,437.5,4.92065100401187
4.05,450,6.43197763199694
4.05,462.5,7.78470600566512
4.05,475,8.9455425287836
4.05,487.5,9.88591793019682
4.05,500,10.5826901514319
4.2,0,-10.2068
4.2,12.5,-2.52336047474173
4.2,25,5.16006592080826
4.2,37.5,8.39578783942238
4.2,50,9.61276245224704
4.2,62.5,9.81198046591899
4.2,75,9.42089205019626
4.2,87.5,8.6355821115439
4.2,100,7.55833281920998
4.2,112.5,6.25388690274557
4.2,125,4.7727198893253
4.2,137.5,3.16054759692158
4.2,150,1.46199206211045
4.2,162.5,-0.278342054225918
4.2,175,-2.01593763848254
4.2,187.5,-3.70695128791849
4.2,200,-5.30903799271237
4.2,212.5,-6.78226205198379
4.2,225,-8.08998914073152
4.2,237.5,-9.1997575550076
4.2,250,-10.0840400662334
4.2,262.5,-10.7209053145913
4.2,275,-11.0945483890886
4.2,287.5,-11.1956694815081
4.2,300,-11.0216973837148
4.2,312.5,-10.5768488740683
4.2,325,-9.87202194683292
4.2,337.5,-8.92452385014105
4.2,350,-7.75764678485263
4.2,362.5,-6.40008602268643
4.2,375,-4.88524247849531
4.2,387.5,-3.25038821856947
4.2,400,-1.5357565182886
4.2,412.5,0.216451833917799
4.2,425,1.96311005890959
4.2,437.5,3.6612271290901
4.2,450,5.2690015903853
4.2,462.5,6.74685945837834
4.2,475,8.05842245831603
4.2,487.5,9.17140518107609
4.2,500,10.058413802642
4.35,0,-21.1917
4.35,12.5,-9.99597652837702
4.35,25,1.19975623314511
4.35,37.5,6.32988965369672
4.35,50,8.66648650388081
4.35,62.5,9.61160635035595
4.35,75,9.77966201733934
4.35,87.5,9.45120790354333
4.35,100,8.76441081591504
4.35,112.5,7.79719055472044
4.35,125,6.60287083370652
4.35,137.5,5.22566525862364
4.35,150,3.70724017028131
4.35,162.5,2.0892537287434
4.35,175,0.414027168172346
4.35,187.5,-1.27566643916614
4.35,200,-2.93723141649178
4.35,212.5,-4.52907883314232
4.35,225,-6.01153006727617
4.35,237.5,-7.34772452488258
4.35,250,-8.50448700014101
4.35,262.5,-9.45311912067177
4.35,275,-10.1700898302084
4.35,287.5,-10.6376040899303
4.35,300,-10.8440333113557
4.35,312.5,-10.7841964511041
4.35,325,-10.4594838183075
4.35,337.5,-9.8778198602246
4.35,350,-9.05346536216401
4.35,362.5,-8.0066661666832
4.35,375,-6.76315133882193
4.35,387.5,-5.35349949749713
4.35,400,-3.81238499346625
4.35,412.5,-2.17772368990502
4.35,425,-0.489737799350868
4.35,437.5,1.21003343014938
4.35,450,2.8797590124543
4.35,462.5,4.47834446769841
4.35,475,5.96644550160022
4.35,487.5,7.30743647385309
4.35,500,8.46831236823558
4.5,0,-31.2597
4.5,12.5,-16.7745069607729
4.5,25,-2.28930486576286
4.5,37.5,4.56294197696581
4.5,50,7.88563990609179
4.5,62.5,9.47280664701662
4.5,75,10.1164598924347
4.5,87.5,10.174886116421
4.5,100,9.81835630135045
4.5,112.5,9.13630001244022
4.5,125,8.18446495507333
4.5,137.5,7.00574856323376
4.5,150,5.63929215914942
4.5,162.5,4.1242483417882
4.5,175,2.50107253323812
4.5,187.5,0.81163085061027
4.5,200,-0.901272806952328
4.5,212.5,-2.59466044337133
4.5,225,-4.22627910445941
4.5,237.5,-5.75555246305534
4.5,250,-7.14452661393793
4.5,262.5,-8.3587722684102
4.5,275,-9.36821286037785
4.5,287.5,-10.1478499055879
4.5,300,-10.6783713405344
4.5,312.5,-10.9466186117121
4.5,325,-10.9459076544766
4.5,337.5,-10.6761897901773
4.5,350,-10.1440486621193
4.5,362.5,-9.36253999751778
4.5,375,-8.35086421664577
4.5,387.5,-7.13389599688464
4.5,400,-5.74156937787743
4.5,412.5,-4.20813984293105
4.5,425,-2.57134067129893
4.5,437.5,-0.871453486584988
4.5,450,0.849684266345112
4.5,462.5,2.54971037648598
4.5,475,4.18677955124544
4.5,487.5,5.72059626765749
4.5,500,7.11340491793633
4.65,0,-37.4531
4.65,12.5,-20.8057034511318
4.65,25,-4.1582908409432
4.65,37.5,3.77745160681958
4.65,50,7.68384609430457
4.65,62.5,9.62933590588546
4.65,75,10.5260219142667
4.65,87.5,10.7827945307659
4.65,100,10.5899510341759
4.65,112.5,10.0437277063686
4.65,125,9.20120352708691
4.65,137.5,8.10458190183281
4.65,150,6.79182259241644
4.65,162.5,5.30114536707387
4.65,175,3.67258327174733
4.65,187.5,1.94824283460921
4.65,200,0.171865443040254
4.65,212.5,-1.61194028108188
4.65,225,-3.35863316234518
4.65,237.5,-5.02474126027112
4.65,250,-6.56891271247097
4.65,262.5,-7.95282182386589
4.65,275,-9.14217585225695
4.65,287.5,-10.1075083316656
4.65,300,-10.8249066035428
4.65,312.5,-11.2765755589855
4.65,325,-11.451276450828
4.65,337.5,-11.3446581650462
4.65,350,-10.9592432854437
4.65,362.5,-10.3044701024961
4.65,375,-9.39640514997823
4.65,387.5,-8.25736132046388
4.65,400,-6.9153256315723
4.65,412.5,-5.40332490702027
4.65,425,-3.75855345149441
4.65,437.5,-2.02148381574156
4.65,450,-0.23486451005581
4.65,462.5,1.5573334218177
4.65,475,3.31099919888042
4.65,487.5,4.98296293429749
4.65,500,6.53209488171414
4.8,0,-42.8221
4.8,12.5,-24.9285600212999
4.8,25,-7.03503546714987
4.8,37.5,1.78087120249225
4.8,50,6.2974795192949
4.8,62.5,8.70144801854935
4.8,75,9.97926769064699
4.8,87.5,10.578513467049
4.8,100,10.7065214492379
4.8,112.5,10.4647639656741
4.8,125,9.90951652260197
4.8,137.5,9.07931538181202
4.8,150,8.00731393679687
4.8,162.5,6.72668728902032
4.8,175,5.2727681133355
4.8,187.5,3.68360397856857
4.8,200,1.99973331170184
4.8,212.5,0.26354963745885
4.8,225,-1.48154862892502
4.8,237.5,-3.19212318516482
4.8,250,-4.82570356569746
4.8,262.5,-6.34179573973518
4.8,275,-7.70285653773518
4.8,287.5,-8.87520225120104
4.8,300,-9.82982791301994
4.8,312.5,-10.5431167789365
4.8,325,-10.997406709771
4.8,337.5,-11.1814329583699
4.8,350,-11.0905991202229
4.8,362.5,-10.7270855981352
4.8,375,-10.0997947651169
4.8,387.5,-9.22413160034353
4.8,400,-8.12162174543599
4.8,412.5,-6.81938232297513
4.8,425,-5.34945300198666
4.8,437.5,-3.74800394107741
4.8,450,-2.05444617353521
4.8,462.5,-0.310462888557104
4.8,475,1.44101839112722
4.8,487.5,3.15688408527774
4.8,500,4.7948967366341
4.95,0,-49.0733
4.95,12.5,-29.248043099675
4.95,25,-9.42275889872611
4.95,37.5,0.227272036901696
4.95,50,5.18199993723663
4.95,62.5,7.89090683626765
4.95,75,9.42897306360699
4.95,87.5,10.2832736183382
4.95,100,10.6661709710598
4.95,112.5,10.6921033510209
4.95,125,10.3849070890295
4.95,137.5,9.80005839713082
4.95,150,8.95755427277666
4.95,162.5,7.88456829371907
4.95,175,6.6110125647821
4.95,187.5,5.17024997961749
4.95,200,3.59897146014379
4.95,212.5,1.93664920524235
4.95,225,0.219568047021992
4.95,237.5,-1.49784669971465
4.95,250,-3.17414763645451
4.95,262.5,-4.78240342983147
4.95,275,-6.27109893404351
4.95,287.5,-7.6068608705695
4.95,300,-8.75577960495755
4.95,312.5,-9.68974319513917
4.95,325,-10.3857383518643
4.95,337.5,-10.8268731512578
4.95,350,-10.9981147061538
4.95,362.5,-10.9129865068622
4.95,375,-10.5402529905872
4.95,387.5,-9.91625286254034
4.95,400,-9.04834666877718
4.95,412.5,-7.95787046373388
4.95,425,-6.67164840817191
4.95,437.5,-5.2213310730325
4.95,450,-3.64261363485096
4.95,462.5,-1.97435420934534
4.95,475,-0.252629180456576
4.95,487.5,1.46923367656921
4.95,500,3.14850791028129
5.1,0,-50.1431
5.1,12.5,-30.4962527595018
5.1,25,-10.8494503398579
5.1,37.5,-1.19290668766923
5.1,50,3.87122737583688
5.1,62.5,6.73720099189934
5.1,75,8.46514008432155
5.1,87.5,9.52609362630143
5.1,100,10.1306219028463
5.1,112.5,10.3748210033687
5.1,125,10.3058479155833
5.1,137.5,9.95157028484054
5.1,150,9.33403180878982
5.1,162.5,8.47549954901074
5.1,175,7.40103703634386
5.1,187.5,6.13939470870171
5.1,200,4.72305119695604
5.1,212.5,3.18779624098508
5.1,225,1.5720507710104
5.1,237.5,-0.083964746910005
5.1,250,-1.7391586545927
5.1,262.5,-3.35253941623959
5.1,275,-4.88420145947884
5.1,287.5,-6.29629097675251
5.1,300,-7.55392848915415
5.1,312.5,-8.62605958017319
5.1,325,-9.48621428837853
5.1,337.5,-10.1131550801366
5.1,350,-10.4913970636066
5.1,362.5,-10.6115874264161
5.1,375,-10.4707335230357
5.1,387.5,-10.072275563172
5.1,400,-9.42600157493519
5.1,412.5,-8.54780426610252
5.1,425,-7.45929052019843
5.1,437.5,-6.18724839245627
5.1,450,-4.76298593247813
5.1,462.5,-3.22156264896415
5.1,475,-1.60092265139043
5.1,487.5,0.0590368300197288
5.1,500,1.71744982270615
5.25,0,-53.8092
5.25,12.5,-33.3903665447896
5.25,25,-12.9715732448278
5.25,37.5,-2.87934184781197
5.25,50,2.48573098534573
5.25,62.5,5.60378411490882
5.25,75,7.57453128902339
5.25,87.5,8.88489279336333
5.25,100,9.74920728389101
5.25,112.5,10.2614014635019
5.25,125,10.4636599211941
5.25,137.5,10.3776652184002
5.25,150,10.0188908571927
5.25,162.5,9.40310888448486
5.25,175,8.54923881369334
5.25,187.5,7.48044301522422
5.25,200,6.2243223923108
5.25,212.5,4.81262137378932
5.25,225,3.2806388981524
5.25,237.5,1.66647146290331
5.25,250,0.0101356498294123
5.25,262.5,-1.64738316624594
5.25,275,-3.26511726622924
5.25,287.5,-4.80311218519333
5.25,300,-6.22340104208547
5.25,312.5,-7.49093350458316
5.25,325,-8.57443352126512
5.25,337.5,-9.44717535986979
5.25,350,-10.0876213428196
5.25,362.5,-10.4799626152389
5.25,375,-10.6145081851635
5.25,387.5,-10.4879159187681
5.25,400,-10.1032796498549
5.25,412.5,-9.47005174054327
5.25,425,-8.60380560780161
5.25,437.5,-7.52585073066408
5.25,450,-6.26271645316561
5.25,462.5,-4.84549594328753
5.25,475,-3.30907355996349
5.25,487.5,-1.69127145923547
5.25,500,-0.0319173273241268
5.4,0,-56.4817
5.4,12.5,-35.6925622455386
5.4,25,-14.9034033454372
5.4,37.5,-4.60389590295482
5.4,50,0.951093777736314
5.4,62.5,4.2783588253782
5.4,75,6.48324501909802
5.4,87.5,8.04978277705692
5.4,100,9.18706220637389
5.4,112.5,9.98297546470918
5.4,125,10.4734153848136
5.4,137.5,10.6735058204244
5.4,150,10.5921675261259
5.4,162.5,10.2387240071487
5.4,175,9.6259390686526
5.4,187.5,8.77126971923389
5.4,200,7.69721036080937
5.4,212.5,6.43114940600328
5.4,225,5.00488823003921
5.4,237.5,3.45398291099419
5.4,250,1.81695029909586
5.4,262.5,0.134280846310772
5.4,275,-1.55234565382894
5.4,287.5,-3.2013135401948
5.4,300,-4.77190682688571
5.4,312.5,-6.2253726584553
5.4,325,-7.5258524220782
5.4,337.5,-8.64127066779928
5.4,350,-9.54414698639913
5.4,362.5,-10.2121667018469
5.4,375,-10.6289039180883
5.4,387.5,-10.7840502997059
5.4,400,-10.6737695836128
5.4,412.5,-10.3007597882376
5.4,425,-9.67419421992032
5.4,437.5,-8.80949191109443
5.4,450,-7.72792690116175
5.4,462.5,-6.45613324448077
5.4,475,-5.0254164119488
5.4,487.5,-3.47099805150949
5.4,500,-1.8311614389896
5.55,0,-58.7321
5.55,12.5,-37.6454382396208
5.55,25,-16.5587637974252
5.55,37.5,-6.11191477303226
5.55,50,-0.456176765575749
5.55,62.5,2.97874549474883
5.55,75,5.31986462136341
5.55,87.5,7.0570636070753
5.55,100,8.39774583469433
5.55,112.5,9.42461347859042
5.55,125,10.1666878062727
5.55,137.5,10.6316440641987
5.55,150,10.8207142359143
5.55,162.5,10.7356095228702
5.55,175,10.3817263575606
5.55,187.5,9.76955491829694
5.55,200,8.91516790117684
5.55,212.5,7.84017731578212
5.55,225,6.57140712789214
5.55,237.5,5.14031807472378
5.55,250,3.58229344998791
5.55,262.5,1.93578900488644
5.55,275,0.24141451594662
5.55,287.5,-1.45906581647771
5.55,300,-3.12374695260834
5.55,312.5,-4.71161767630227
5.55,325,-6.18356342806114
5.55,337.5,-7.50332440710615
5.55,350,-8.63839566327112
5.55,362.5,-9.56082094068634
5.55,375,-10.2478812791968
5.55,387.5,-10.6826571094365
5.55,400,-10.8544349808961
5.55,412.5,-10.7589843797372
5.55,425,-10.3986541729315
5.55,437.5,-9.78231348469011
5.55,450,-8.92513724981744
5.55,462.5,-7.84822947703443
5.55,475,-6.57810593099903
5.55,487.5,-5.14604026694088
5.55,500,-3.58729326340037
5.7,0,-55.5233
5.7,12.5,-36.5553319904654
5.7,25,-17.5874036658013
5.7,37.5,-7.87380134706139
5.7,50,-2.42463145528089
5.7,62.5,1.02823958404467
5.7,75,3.49827418503317
5.7,87.5,5.42987664771616
5.7,100,7.00994852919323
5.7,112.5,8.30971638646018
5.7,125,9.34975924271452
5.7,137.5,10.1301300324263
5.7,150,10.6445051367386
5.7,162.5,10.8869376835959
5.7,175,10.8551218441618
5.7,187.5,10.5519405848389
5.7,200,9.98612976981045
5.7,212.5,9.17243075719307
5.7,225,8.13142023881363
5.7,237.5,6.88910408661841
5.7,250,5.47634232760512
5.7,262.5,3.92811804062759
5.7,275,2.28270061717539
5.7,287.5,0.580718162835423
5.7,300,-1.13583542109649
5.7,312.5,-2.82462650193816
5.7,325,-4.44401976374623
5.7,337.5,-5.95409959711894
5.7,350,-7.3176514941657
5.7,362.5,-8.50107456508891
5.7,375,-9.47521019656598
5.7,387.5,-10.2160556015802
5.7,400,-10.7053568604995
5.7,412.5,-10.9310564331241
5.7,425,-10.887588783491
5.7,437.5,-10.5760195894007
5.7,450,-10.0040155317737
5.7,462.5,-9.18565770928975
5.7,475,-8.14109517148238
5.7,487.5,-6.89604654728787
5.7,500,-5.48116805401795
5.85,0,-50.6778
5.85,12.5,-33.9880143410881
5.85,25,-17.2982017469846
5.85,37.5,-8.65268185501186
5.85,50,-3.72006270191422
5.85,62.5,-0.515149244012105
5.85,75,1.85172608205788
5.85,87.5,3.77031685768882
5.85,100,5.40254940992589
5.85,112.5,6.8070165042061
5.85,125,7.99641914218964
5.85,137.5,8.96452591617362
5.85,150,9.69899265393249
5.85,162.5,10.1876444111538
5.85,175,10.4215264539621
5.85,187.5,10.3965902143256
5.85,200,10.1144250593342
5.85,212.5,9.58254803392415
5.85,225,8.81439043205288
5.85,237.5,7.82908061016786
5.85,250,6.65100865226535
5.85,262.5,5.30927427795344
5.85,275,3.83695372529377
5.85,287.5,2.27033089284059
5.85,300,0.648004081479889
5.85,312.5,-0.990079961232518
5.85,325,-2.60358536664189
5.85,337.5,-4.1527788162999
5.85,350,-5.59951296373752
5.85,362.5,-6.90820531663006
5.85,375,-8.04662225486153
5.85,387.5,-8.9867421212242
5.85,400,-9.70542411479923
5.85,412.5,-10.1850017657399
5.85,425,-10.4136426431162
5.85,437.5,-10.3857269723519
5.85,450,-10.1019619949072
5.85,462.5,-9.569345893072
5.85,475,-8.80099124876752
5.85,487.5,-7.81582998213266
5.85,500,-6.63812406672308
6,0,-48.8005
6,12.5,-33.4073183040674
6,25,-18.014096228583
6,37.5,-9.93533450921947
6,50,-5.22327587403645
6,62.5,-2.06258376537772
6,75,0.361747055817022
6,87.5,2.40430735172293
6,100,4.20843456192045
6,112.5,5.82109449940117
6,125,7.24627970397448
6,137.5,8.47016038027626
6,150,9.47317948341559
6,162.5,10.2360595281918
6,175,10.7428822160264
6,187.5,10.9827520372262
6,200,10.9506728819128
6,212.5,10.6479818860787
6,225,10.0824739461185
6,237.5,9.26829430264868
6,250,8.22563822508546
6,262.5,6.98027978840619
6,275,5.56295447905646
6,287.5,4.00860868316559
6,300,2.35555135648049
6,312.5,0.644508810574576
6,325,-1.08236553066621
6,337.5,-2.78253980870593
6,350,-4.4141450633845
6,362.5,-5.9369995690103
6,375,-7.31360177983903
6,387.5,-8.51005180658046
6,400,-9.49688930926551
6,412.5,-10.2498143528407
6,425,-10.7502888418461
6,437.5,-10.9859896952599
6,450,-10.9511152673987
6,462.5,-10.6465280752637
6,475,-10.0797279834088
6,487.5,-9.26467256780438
6,500,-8.22143294840538
36,0,-34.0419
36,12.5,-26.4434
36,25,-18.2135583311045
36,37.5,-9.98370240682586
36,50,-5.22162323762109
36,62.5,-2.04538999020961
36,75,0.384675880252385
36,87.5,2.43187601623194
36,100,4.24213534459306
36,112.5,5.86275754063108
36,125,7.29731039055988
36,137.5,8.53133902611879
36,150,9.54465287961924
36,162.5,10.3173942122179
36,175,10.8331469590915
36,187.5,11.0805865394042
36,200,11.0543679624349
36,212.5,10.7555546028196
36,225,10.1917350203032
36,237.5,9.3769312354384
36,250,8.3312775547262
36,262.5,7.08056713502803
36,275,5.65561650477465
36,287.5,4.09152054700185
36,300,2.42679526259655
36,312.5,0.702425930500668
36,325,-1.03913210143548
36,337.5,-2.75500604827639
36,350,-4.40294536831231
36,362.5,-5.94238545245175
36,375,-7.33542860332383
36,387.5,-8.54777849381059
36,400,-9.54959177658845
36,412.5,-10.316203309479
36,425,-10.8287485571737
36,437.5,-11.0746051970339
36,450,-11.0477270807363
36,462.5,-10.7487840471125
36,475,-10.1851397747337
36,487.5,-9.37067361366719
36,500,-8.32544409967736
