"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
6,2.0625,-49.0547849699904
6,2.125,-52.9657867550555
6,2.1875,-55.5722385307388
6,2.25,-56.8099588032521
6,2.3125,-56.6484715554021
6,2.375,-55.0917561644032
6,2.4375,-52.1781487463452
6,2.5,-47.9793981038063
6.3,0,-380.958
6.3,0.0625,-227.032373856376
6.3,0.125,-73.1067779899527
6.3,0.1875,-34.121849129994
6.3,0.25,-18.1152597790509
6.3,0.3125,-7.0321194238769
6.3,0.375,2.77805587019112
6.3,0.4375,12.0272802881542
6.3,0.5,20.7707873810419
6.3,0.5625,28.8981145570853
6.3,0.625,36.2557736647614
6.3,0.6875,42.6860980451211
6.3,0.75,48.0436276953084
6.3,0.8125,52.2039389837036
6.3,0.875,55.0691661427441
6.3,0.9375,56.5716770094398
6.3,1,56.676408033021
6.3,1.0625,55.3820988472623
6.3,1.125,52.7215461616272
6.3,1.1875,48.7609281509419
6.3,1.25,43.5982574086403
6.3,1.3125,37.3610178386283
6.3,1.375,30.2030731405789
6.3,1.4375,22.3008837434297
6.3,1.5,13.8491893891948
6.3,1.5625,5.05622605669157
6.3,1.625,-3.86139529312069
6.3,1.6875,-12.6840170217473
6.3,1.75,-21.1943370239324
6.3,1.8125,-29.1827564882774
6.3,1.875,-36.4525376536699
6.3,1.9375,-42.8246438330333
6.3,2,-48.1421515562618
6.3,2.0625,-52.2741126606238
6.3,2.125,-55.1187668754974
6.3,2.1875,-56.6060603809877
6.3,2.25,-56.6993667037459
6.3,2.3125,-55.3963833831559
6.3,2.375,-52.7291915667506
6.3,2.4375,-48.7634650687896
6.3,2.5,-43.5968531720546
6.6,0,-380.002
6.6,0.0625,-222.68016926869
6.6,0.125,-65.358126413829
6.6,0.1875,-26.2440306879954
6.6,0.25,-10.6752168429386
6.6,0.3125,-0.210507732506754
6.6,0.375,8.82940519081104
6.6,0.4375,17.1591673477415
6.6,0.5,24.8491052034544
6.6,0.5625,31.8134598581641
6.6,0.625,37.9284649744965
6.6,0.6875,43.068589919303
6.6,0.75,47.1214954881578
6.6,0.8125,49.9959204228363
6.6,0.875,51.6264320589988
6.6,0.9375,51.9763579054263
6.6,1,51.0394222564356
6.6,1.0625,48.8403233485902
6.6,1.125,45.4343760837917
6.6,1.1875,40.906304155472
6.6,1.25,35.368250406256
6.6,1.3125,28.9570777435854
6.6,1.375,21.8310405103998
6.6,1.4375,14.1659149118316
6.6,1.5,6.15069330136203
6.6,1.5625,-2.01705889909355
6.6,1.625,-10.1360576152923
6.6,1.6875,-18.006246918824
6.6,1.75,-25.433720651546
6.6,1.8125,-32.2354925121988
6.6,1.875,-38.2439983644821
6.6,1.9375,-43.311219931001
6.6,2,-47.3123261349651
6.6,2.0625,-50.1487459850689
6.6,2.125,-51.7505946845753
6.6,2.1875,-52.0783929093472
6.6,2.25,-51.1240378665401
6.6,2.3125,-48.9110019293329
6.6,2.375,-45.4937540639907
6.6,2.4375,-40.9564183798398
6.6,2.5,-35.4107018569747
6.9,0,-403.913
6.9,0.0625,-232.540915673579
6.9,0.125,-61.1692607304441
6.9,0.1875,-18.5024140244496
6.9,0.25,-1.72465807922483
6.9,0.3125,9.10170202707804
6.9,0.375,18.0131389046813
6.9,0.4375,25.8523996193429
6.9,0.5,32.7589269211968
6.9,0.5625,38.69667238975
6.9,0.625,43.5846015296022
6.9,0.6875,47.3378435432384
6.9,0.75,49.8846709284792
6.9,0.8125,51.1750324096928
6.9,0.875,51.185215107491
6.9,0.9375,49.9202864384179
6.9,1,47.4150188246333
6.9,1.0625,43.7336485963201
6.9,1.125,38.9686647195954
6.9,1.1875,33.238761185465
6.9,1.25,26.6860605677629
6.9,1.3125,19.4727100207643
6.9,1.375,11.7769527245395
6.9,1.4375,3.78878204189816
6.9,1.5,-4.2947034424343
6.9,1.5625,-12.274132870389
6.9,1.625,-19.9527577134777
6.9,1.6875,-27.141281026968
6.9,1.75,-33.6625121138891
6.9,1.8125,-39.355720847196
6.9,1.875,-44.0805902067267
6.9,1.9375,-47.720667838894
6.9,2,-50.1862283991426
6.9,2.0625,-51.4164813714216
6.9,2.125,-51.38106561743
6.9,2.1875,-50.0807953144534
6.9,2.25,-47.5476376413637
6.9,2.3125,-43.8439246667924
6.9,2.375,-39.0608175205677
6.9,2.4375,-33.3160607498269
6.9,2.5,-26.7510823441697
7.2,0,-401.042
7.2,0.0625,-226.50063657447
7.2,0.125,-51.9593272346754
7.2,0.1875,-9.01878727462832
7.2,0.25,7.25615521638908
7.2,0.3125,17.2496537030939
7.2,0.375,25.1184638562864
7.2,0.4375,31.7508973809589
7.2,0.5,37.3159391481299
7.2,0.5625,41.806631956707
7.2,0.625,45.174129625949
7.2,0.6875,47.3687641462818
7.2,0.75,48.3559509197185
7.2,0.8125,48.1234540304018
7.2,0.875,46.6848434712693
7.2,0.9375,44.0808322024778
7.2,1,40.3792367423356
7.2,1.0625,35.6738502387774
7.2,1.125,30.0824797283889
7.2,1.1875,23.7442617671997
7.2,1.25,16.8163780169383
7.2,1.3125,9.47027741210531
7.2,1.375,1.88753145533444
7.2,1.4375,-5.74460667525242
7.2,1.5,-13.2377718759772
7.2,1.5625,-20.4071014166525
7.2,1.625,-27.0757674972387
7.2,1.6875,-33.0793229161968
7.2,1.75,-38.2697374073242
7.2,1.8125,-42.5190348183462
7.2,1.875,-45.7224393165313
7.2,1.9375,-47.8009464030635
7.2,2,-48.703271490892
7.2,2.0625,-48.4071062779093
7.2,2.125,-46.919665282494
7.2,2.1875,-44.2774999522106
7.2,2.25,-40.5456130364668
7.2,2.3125,-35.8158431005628
7.2,2.375,-30.2046064730292
7.2,2.4375,-23.8500296340781
7.2,2.5,-16.9085472563027
7.5,0,-396.408
7.5,0.0625,-221.496089829719
7.5,0.125,-46.584645999
7.5,0.1875,-3.64487963146431
7.5,0.25,12.266331555499
7.5,0.3125,21.7455971384863
7.5,0.375,29.0061507042296
7.5,0.4375,34.9499519894065
7.5,0.5,39.7563024091241
7.5,0.5625,43.4321291085945
7.5,0.625,45.9457312724971
7.5,0.6875,47.2667197014348
7.5,0.75,47.3809701823794
7.5,0.8125,46.2971301052075
7.5,0.875,44.0494140287306
7.5,0.9375,40.6983468000141
7.5,1,36.3301537381884
7.5,1.0625,31.0551481823718
7.5,1.125,25.0053229486488
7.5,1.1875,18.3312926399555
7.5,1.25,11.1987097130664
7.5,1.3125,3.78426916365773
7.5,1.375,-3.72858399348914
7.5,1.4375,-11.1541307568455
7.5,1.5,-18.3089203437239
7.5,1.5625,-25.0162648554107
7.5,1.625,-31.1105718950427
7.5,1.6875,-36.4414087895885
7.5,1.75,-40.8771955462311
7.5,1.8125,-44.308435919282
7.5,1.875,-46.6504067927129
7.5,1.9375,-47.8452382845526
7.5,2,-47.8633339460092
7.5,2.0625,-46.704095480268
7.5,2.125,-44.3959341465502
7.5,2.1875,-40.9955684454666
7.5,2.25,-36.5866249460473
7.5,2.3125,-31.2775773953175
7.5,2.375,-25.1990737576793
7.5,2.4375,-18.500717970438
7.5,2.5,-11.3473848522343
7.8,0,-406.035
7.8,0.0625,-223.172251282705
7.8,0.125,-40.3094578663988
7.8,0.1875,4.52522492597321
7.8,0.25,20.8714626179714
7.8,0.3125,30.1657248264184
7.8,0.375,36.8654976776775
7.8,0.4375,41.9775111322356
7.8,0.5,45.7405815076314
7.8,0.5625,48.205175718698
7.8,0.625,49.3781734311111
7.8,0.6875,49.2668781168642
7.8,0.75,47.8951611951365
7.8,0.8125,45.3099558305815
7.8,0.875,41.5835394411586
7.8,0.9375,36.8135603767694
7.8,1,31.121641942111
7.8,1.0625,24.6509790866101
7.8,1.125,17.5631751009531
7.8,1.1875,10.0344923637332
7.8,1.25,2.25166452619128
7.8,1.3125,-5.59259972553281
7.8,1.375,-13.3042899483861
7.8,1.4375,-20.6928209324471
7.8,1.5,-27.5756887995284
7.8,1.5625,-33.7829378665832
7.8,1.625,-39.1613254640071
7.8,1.6875,-43.5780799050723
7.8,1.75,-46.9241580507125
7.8,1.8125,-49.1169211007628
7.8,1.875,-50.1021624857718
7.8,1.9375,-49.8554366072292
7.8,2,-48.382656533301
7.8,2.0625,-45.7199445453442
7.8,2.125,-41.9327397586556
7.8,2.1875,-37.114184352841
7.8,2.25,-31.3828280406301
7.8,2.3125,-24.879707376597
7.8,2.375,-17.7648715099415
7.8,2.4375,-10.2134400274053
7.8,2.5,-2.41128992422213
8.1,0,-393.553
8.1,0.0625,-212.530159654039
8.1,0.125,-31.5070259848096
8.1,0.1875,12.7584701570235
8.1,0.25,28.5368363665009
8.1,0.3125,37.1001744841986
8.1,0.375,42.8905567181412
8.1,0.4375,46.9286974801952
8.1,0.5,49.4785611258322
8.1,0.5625,50.6218250822955
8.1,0.625,50.4000719186425
8.1,0.6875,48.8571689942032
8.1,0.75,46.0542235978293
8.1,0.8125,42.0750908872266
8.1,0.875,37.0277628063236
8.1,0.9375,31.0435572950421
8.1,1,24.2749369458981
8.1,1.0625,16.8923843690188
8.1,1.125,9.08059806445339
8.1,1.1875,1.03419991328229
8.1,1.25,-7.04688587042674
8.1,1.3125,-14.9622372684278
8.1,1.375,-22.5157854422419
8.1,1.4375,-29.5205819557948
8.1,1.5,-35.8033569640578
8.1,1.5625,-41.2087517647702
8.1,1.625,-45.6031184435599
8.1,1.6875,-48.877790461812
8.1,1.75,-50.9517428005547
8.1,1.8125,-51.7735743835395
8.1,1.875,-51.3227639128527
8.1,1.9375,-49.6101670120107
8.1,2,-46.6777423512832
8.1,2.0625,-42.5975133353911
8.1,2.125,-37.4697898788424
8.1,2.1875,-31.4206952605101
8.1,2.25,-24.5990570037706
8.1,2.3125,-17.1727403869426
8.1,2.375,-9.32451217074994
8.1,2.4375,-1.24753920279272
8.1,2.5,6.85936986073305
8.4,0,-383.138
8.4,0.0625,-202.875865767169
8.4,0.125,-22.6133269691538
8.4,0.1875,20.3120884309819
8.4,0.25,35.0459095819416
8.4,0.3125,42.6308102400906
8.4,0.375,47.3955036997597
8.4,0.4375,50.3347940937469
8.4,0.5,51.7210457236415
8.4,0.5625,51.657118775552
8.4,0.625,50.2108013528813
8.4,0.6875,47.4541001891047
8.4,0.75,43.4766457674012
8.4,0.8125,38.3901805888444
8.4,0.875,32.3291353306774
8.4,0.9375,25.4491103024977
8.4,1,17.9240658146672
8.4,1.0625,9.94264860088674
8.4,1.125,1.70392485396976
8.4,1.1875,-6.58727850615424
8.4,1.25,-14.7252573399889
8.4,1.3125,-22.5083862479299
8.4,1.375,-29.7440078774415
8.4,1.4375,-36.2531228970568
8.4,1.5,-41.8747587191415
8.4,1.5625,-46.4699044106487
8.4,1.625,-49.9249120965953
8.4,1.6875,-52.1542788114584
8.4,1.75,-53.1027392851295
8.4,1.8125,-52.7466167213533
8.4,1.875,-51.0943979648133
8.4,1.9375,-48.1865181416021
8.4,2,-44.0943598780301
8.4,2.0625,-38.918491502897
8.4,2.125,-32.7861872194737
8.4,2.1875,-25.8482902547262
8.4,2.25,-18.2754962275256
8.4,2.3125,-10.2541480583664
8.4,2.375,-1.98164585088787
8.4,2.4375,6.33841535613387
8.4,2.5,14.5012597969127
8.7,0,-359.905
8.7,0.0625,-186.604851646197
8.7,0.125,-13.3046828407348
8.7,0.1875,27.0935178457628
8.7,0.25,40.4291503200186
8.7,0.3125,46.8881536783177
8.7,0.375,50.5651083359686
8.7,0.4375,52.3943625384648
8.7,0.5,52.6425192263079
8.7,0.5625,51.4264122252206
8.7,0.625,48.8357389751576
8.7,0.6875,44.9676025398367
8.7,0.75,39.9375618684508
8.7,0.8125,33.8826846319807
8.7,0.875,26.9611020804336
8.7,0.9375,19.3496947406126
8.7,1,11.2406417378941
8.7,1.0625,2.83723167337124
8.7,1.125,-5.65080203176061
8.7,1.1875,-14.0122238453323
8.7,1.25,-22.0393481123071
8.7,1.3125,-29.5330491998676
8.7,1.375,-36.3075907852631
8.7,1.4375,-42.1951451686666
8.7,1.5,-47.0498855094699
8.7,1.5625,-50.7515459327273
8.7,1.625,-53.2083591621652
8.7,1.6875,-54.3592976474938
8.7,1.75,-54.1755614987421
8.7,1.8125,-52.6612758768804
8.7,1.875,-49.8533798519683
8.7,1.9375,-45.8207089637568
8.7,2,-40.6622939473074
8.7,2.0625,-34.5049168193484
8.7,2.125,-27.4999846585685
8.7,2.1875,-19.8197977707181
8.7,2.25,-11.6533040059965
8.7,2.3125,-3.20144324054598
8.7,2.375,5.32780218702634
8.7,2.4375,13.7245311524561
8.7,2.5,21.7820935544187
9,0,-318.611
9,0.0625,-161.062656207864
9,0.125,-3.51430667294399
9,0.1875,33.228385081607
9,0.25,45.2092663582806
9,0.3125,50.6163533424445
9,0.375,53.177499854007
9,0.4375,53.7943350240368
9,0.5,52.7655116486331
9,0.5625,50.2492961525842
9,0.625,46.3753989328517
9,0.6875,41.2777065909902
9,0.75,35.1053286450078
9,0.8125,28.0253225816145
9,0.875,20.2220845374483
9,0.9375,11.8947882971631
9,1,3.25352291503142
9,1.0625,-5.48520650255004
9,1.125,-14.1033836007249
9,1.1875,-22.3866006874021
9,1.25,-30.1291316456967
9,1.3125,-37.1389267249043
9,1.375,-43.2422476225587
9,1.4375,-48.2877899780229
9,1.5,-52.1505501653952
9,1.5625,-54.734667602635
9,1.625,-55.9759662731029
9,1.6875,-55.8433745210681
9,1.75,-54.3397195936727
9,1.8125,-51.5016445748643
9,1.875,-47.3986975973334
9,1.9375,-42.1315694466413
9,2,-35.8297608051426
9,2.0625,-28.6482129336232
9,2.125,-20.7635296485514
9,2.1875,-12.3696707870852
9,2.25,-3.67316484563729
9,2.3125,5.11200851417058
9,2.375,13.7696638505829
9,2.4375,22.0867524365329
9,2.5,29.858575735283
9.3,0,-263.626
9.3,0.0625,-128.65672968847
9.3,0.125,6.31271505070142
9.3,0.1875,37.5407848317349
9.3,0.25,47.2206185081169
9.3,0.3125,51.0358700731993
9.3,0.375,52.2178579122824
9.3,0.4375,51.5631213316366
9.3,0.5,49.354864725783
9.3,0.5625,45.7611169603936
9.3,0.625,40.9292193703906
9.3,0.6875,35.0123704783865
9.3,0.75,28.1776233800033
9.3,0.8125,20.6072922892334
9.3,0.875,12.497344649721
9.3,0.9375,4.05425073462645
9.3,1,-4.5091539545739
9.3,1.0625,-12.9783180094337
9.3,1.125,-21.141874061063
9.3,1.1875,-28.7965983873184
9.3,1.25,-35.7522445908934
9.3,1.3125,-41.8361313881153
9.3,1.375,-46.8972913912671
9.3,1.4375,-50.8101507534304
9.3,1.5,-53.4775590760551
9.3,1.5625,-54.8331627561577
9.3,1.625,-54.8430117102322
9.3,1.6875,-53.5063759346923
9.3,1.75,-50.8557491122747
9.3,1.8125,-46.9560367508317
9.3,1.875,-41.9029485003832
9.3,1.9375,-35.8206342181685
9.3,2,-28.858620633381
9.3,2.0625,-21.1881342493229
9.3,2.125,-12.9978419009834
9.3,2.1875,-4.48925725732589
9.3,2.25,4.12825333526444
9.3,2.3125,12.642629574245
9.3,2.375,20.8443362510161
9.3,2.4375,28.5315238831536
9.3,2.5,35.5149997153835
9.6,0,-205.109
9.6,0.0625,-95.2511089499996
9.6,0.125,14.6068339916187
9.6,0.1875,40.3102783708887
9.6,0.25,48.0125231482207
9.6,0.3125,50.4873691762662
9.6,0.375,50.4738592994834
9.6,0.4375,48.7050791655712
9.6,0.5,45.4730276037709
9.6,0.5625,40.9647442411447
9.6,0.625,35.3463249489601
9.6,0.6875,28.7875303907081
9.6,0.75,21.4691161895182
9.6,0.8125,13.5837654005018
9.6,0.875,5.33411124027715
9.6,0.9375,-3.07072626942338
9.6,1,-11.4194130739859
9.6,1.0625,-19.5030781527543
9.6,1.125,-27.1201278267452
9.6,1.1875,-34.080996467738
9.6,1.25,-40.2126726774958
9.6,1.3125,-45.3628613648556
9.6,1.375,-49.4036651169134
9.6,1.4375,-52.2346796195571
9.6,1.5,-53.7854348269941
9.6,1.5625,-54.0170980790241
9.6,1.625,-52.9234107654469
9.6,1.6875,-50.5308249310715
9.6,1.75,-46.8978389862995
9.6,1.8125,-42.1135468092216
9.6,1.875,-36.2954361498363
9.6,1.9375,-29.5864880385254
9.6,2,-22.1516510857353
9.6,2.0625,-14.1737762516056
9.6,2.125,-5.84910738708012
9.6,2.1875,2.61755082201702
9.6,2.25,11.0178787565283
9.6,2.3125,19.1451747952847
9.6,2.375,26.7994462546149
9.6,2.4375,33.7923358013517
9.6,2.5,39.9517608695706
9.9,0,-134.532
9.9,0.0625,-54.1407223924601
9.9,0.125,26.2504008622644
9.9,0.1875,43.4241205752374
9.9,0.25,47.4008152325077
9.9,0.3125,47.5477580841046
9.9,0.375,45.7750910293719
9.9,0.4375,42.578913484407
9.9,0.5,38.1766692470161
9.9,0.5625,32.7341798393969
9.9,0.625,26.4154931292506
9.9,0.6875,19.394345041819
9.9,0.75,11.8555864831752
9.9,0.8125,3.99320903587562
9.9,0.875,-3.99309459045893
9.9,0.9375,-11.9020891663638
9.9,1,-19.5354918926118
9.9,1.0625,-26.7025609560969
9.9,1.125,-33.2245965129041
9.9,1.1875,-38.9392047011517
9.9,1.25,-43.7041998332236
9.9,1.3125,-47.4010341823009
9.9,1.375,-49.9376646181357
9.9,1.4375,-51.2507783720584
9.9,1.5,-51.307321091309
9.9,1.5625,-50.1052868280359
9.9,1.625,-47.6737482290004
9.9,1.6875,-44.0721253324081
9.9,1.75,-39.3887107944055
9.9,1.8125,-33.7384855649841
9.9,1.875,-27.2602798343234
9.9,1.9375,-20.1133481688873
9.9,2,-12.4734423574249
9.9,2.0625,-4.5284798286794
9.9,2.125,3.52608766472336
9.9,2.1875,11.4920895863231
9.9,2.25,19.173519052082
9.9,2.3125,26.3813611522793
9.9,2.375,32.9382493854769
9.9,2.4375,38.6828342065505
9.9,2.5,43.4737578065325
10.2,0,-47.2587
10.2,0.0625,-6.52505011710036
10.2,0.125,34.2086278756385
10.2,0.1875,43.1409713508204
10.2,0.25,44.5955119322207
10.2,0.3125,43.2862963031203
10.2,0.375,40.307849133312
10.2,0.4375,36.0429893787288
10.2,0.5,30.7199649798865
10.2,0.5625,24.5317023526469
10.2,0.625,17.6658816351682
10.2,0.6875,10.3132006988698
10.2,0.75,2.66862107414111
10.2,0.8125,-5.07032223041724
10.2,0.875,-12.7066400421898
10.2,0.9375,-20.0477163313659
10.2,1,-26.9094304828919
10.2,1.0625,-33.1203027093737
10.2,1.125,-38.5254663687574
10.2,1.1875,-42.9903161768053
10.2,1.25,-46.4037105663311
10.2,1.3125,-48.6806305421108
10.2,1.375,-49.7642179561539
10.2,1.4375,-49.627135662901
10.2,1.5,-48.2722113350175
10.2,1.5625,-45.7323457175837
10.2,1.625,-42.0696858893972
10.2,1.6875,-37.3740820504498
10.2,1.75,-31.76086523377
10.2,1.8125,-25.367999363339
10.2,1.875,-18.3526779688208
10.2,1.9375,-10.8874484470644
10.2,2,-3.15595929156667
10.2,2.0625,4.65156544183983
10.2,2.125,12.3430126083859
10.2,2.1875,19.7291129837299
10.2,2.25,26.6281035385379
10.2,2.3125,32.8702045200968
10.2,2.375,38.3018017023958
10.2,2.4375,42.7892296176035
10.2,2.5,46.2220642064977
10.5,0,31.7502
10.5,0.0625,36.9583972180117
10.5,0.125,42.1665936791129
10.5,0.1875,42.3884552829637
10.5,0.25,40.5087786345577
10.5,0.3125,37.2042974568406
10.5,0.375,32.7688173032161
10.5,0.4375,27.4057051316261
10.5,0.5,21.2941588508083
10.5,0.5625,14.6099033294035
10.5,0.625,7.5318341354253
10.5,0.6875,0.242841489026316
10.5,0.75,-7.07209005781201
10.5,0.8125,-14.2290987810707
10.5,0.875,-21.0492615495838
10.5,0.9375,-27.3626094255189
10.5,1,-33.0120908458199
10.5,1.0625,-37.8573065193869
10.5,1.125,-41.7778849338534
10.5,1.1875,-44.676393434987
10.5,1.25,-46.4807004648812
10.5,1.3125,-47.1457263296683
10.5,1.375,-46.6545334915538
10.5,1.4375,-45.0187291278587
10.5,1.5,-42.2781672111798
10.5,1.5625,-38.4999579904002
10.5,1.625,-33.7768074682733
10.5,1.6875,-28.2247283823911
10.5,1.75,-21.9801781136945
10.5,1.8125,-15.1966940045686
10.5,1.875,-8.04110912706304
10.5,1.9375,-0.689440597468509
10.5,2,6.67744684541095
10.5,2.0625,13.8782971472609
10.5,2.125,20.7359280463533
10.5,2.1875,27.0815954999436
10.5,2.25,32.7591504630017
10.5,2.3125,37.6288851190074
10.5,2.375,41.5709738293507
10.5,2.4375,44.4884251937458
10.5,2.5,46.309470557491
10.8,0,82.2247
10.8,0.0625,65.5255448998866
10.8,0.125,48.8263780059733
10.8,0.1875,44.4109165133599
10.8,0.25,40.9337772834884
10.8,0.3125,36.5922810984469
10.8,0.375,31.2466910528845
10.8,0.4375,25.0334128489826
10.8,0.5,18.1328234852264
10.8,0.5625,10.7348593526395
10.8,0.625,3.03449106200975
10.8,0.6875,-4.77031895199597
10.8,0.75,-12.4816139143358
10.8,0.8125,-19.9052818502184
10.8,0.875,-26.8553039662522
10.8,0.9375,-33.1579926363887
10.8,1,-38.6560789754427
10.8,1.0625,-43.2124776647192
10.8,1.125,-46.7135810474412
10.8,1.1875,-49.0719975466506
10.8,1.25,-50.2286725043121
10.8,1.3125,-50.1542953609871
10.8,1.375,-48.8499808979475
10.8,1.4375,-46.347227455912
10.8,1.5,-42.7071613443686
10.8,1.5625,-38.0189583695565
10.8,1.625,-32.3977034823693
10.8,1.6875,-25.9814985520179
10.8,1.75,-18.9280350993662
10.8,1.8125,-11.4107268898737
10.8,1.875,-3.61447202421321
10.8,1.9375,4.26895811518255
10.8,2,12.0455975726072
10.8,2.0625,19.5240964662836
10.8,2.125,26.520443475071
10.8,2.1875,32.8624882514422
10.8,2.25,38.394169926189
10.8,2.3125,42.9793708578846
10.8,2.375,46.5052692663731
10.8,2.4375,48.8851189117244
10.8,2.5,50.060395189177
11.1,0,169.702
11.1,0.0625,113.89513399864
11.1,0.125,58.0885447288365
11.1,0.1875,43.911779612784
11.1,0.25,36.7336944345998
11.1,0.3125,30.2201373031807
11.1,0.375,23.2902492015569
11.1,0.4375,15.8624010724042
11.1,0.5,8.06126614865608
11.1,0.5625,0.0625181716169972
11.1,0.625,-7.94260686491665
11.1,0.6875,-15.7592260531141
11.1,0.75,-23.1956564829021
11.1,0.8125,-30.0688828511214
11.1,0.875,-36.2094027364991
11.1,0.9375,-41.4655760111644
11.1,1,-45.7074569612923
11.1,1.0625,-48.8300501479045
11.1,1.125,-50.7559283461102
11.1,1.1875,-51.4371568961414
11.1,1.25,-50.8564833442547
11.1,1.3125,-49.0277664176227
11.1,1.375,-45.9956353078897
11.1,1.4375,-41.8343897265561
11.1,1.5,-36.6461681721494
11.1,1.5625,-30.558430179452
11.1,1.625,-23.7208148689265
11.1,1.6875,-16.3014534146537
11.1,1.75,-8.48282625390116
11.1,1.8125,-0.457267134433429
11.1,1.875,7.57777515279957
11.1,1.9375,15.4246008567781
11.1,2,22.8901292531544
11.1,2.0625,29.7906547249626
11.1,2.125,35.9563716404235
11.1,2.1875,41.2355571258662
11.1,2.25,45.4983080069671
11.1,2.3125,48.6397406495972
11.1,2.375,50.582574463451
11.1,2.4375,51.2790355428951
11.1,2.5,50.7120340016424
11.4,0,231.23
11.4,0.0625,149.266632518156
11.4,0.125,67.3031450245206
11.4,0.1875,46.198690120779
11.4,0.25,36.0592691456241
11.4,0.3125,27.5948884642905
11.4,0.375,19.1173085654892
11.4,0.4375,10.4053754986807
11.4,0.5,1.54823198424852
11.4,0.5625,-7.28610157415188
11.4,0.625,-15.9054355267404
11.4,0.6875,-24.1120213773938
11.4,0.75,-31.7125329529166
11.4,0.8125,-38.5252380455384
11.4,0.875,-44.3857855946427
11.4,0.9375,-49.1520161777311
11.4,1,-52.7079239082304
11.4,1.0625,-54.9667975281116
11.4,1.125,-55.8735344822663
11.4,1.1875,-55.4061116028411
11.4,1.25,-53.5762016611692
11.4,1.3125,-50.4289337178793
11.4,1.375,-46.0418141261979
11.4,1.4375,-40.5228392912433
11.4,1.5,-34.0078507189956
11.4,1.5625,-26.6571999453272
11.4,1.625,-18.6518067200081
11.4,1.6875,-10.1887084064071
11.4,1.75,-1.47621167667048
11.4,1.8125,7.27123519821148
11.4,1.875,15.8383207920786
11.4,1.9375,24.0141721868087
11.4,2,31.5975459643724
11.4,2.0625,38.4017840031257
11.4,2.125,44.2594089833064
11.4,2.1875,49.0262485693117
11.4,2.25,52.5849852370236
11.4,2.3125,54.8480452935894
11.4,2.375,55.7597553533533
11.4,2.4375,55.297713410501
11.4,2.5,53.4733406458772
11.7,0,288.682
11.7,0.0625,179.717670170336
11.7,0.125,70.7536106242071
11.7,0.1875,42.9796202677138
11.7,0.25,30.5763576757192
11.7,0.3125,21.066751328729
11.7,0.375,12.0225034103139
11.7,0.4375,3.02053844896641
11.7,0.5,-5.91462842730546
11.7,0.5625,-14.6382642797048
11.7,0.625,-22.9698257780248
11.7,0.6875,-30.7197458435619
11.7,0.75,-37.7074104240285
11.7,0.8125,-43.7645631415482
11.7,0.875,-48.7444431206479
11.7,0.9375,-52.5257442106858
11.7,1,-55.0159938512002
11.7,1.0625,-56.154149017379
11.7,1.125,-55.9122587233007
11.7,1.1875,-54.2962430652825
11.7,1.25,-51.34579583161
11.7,1.3125,-47.1334373103858
11.7,1.375,-41.762745828727
11.7,1.4375,-35.3658169199678
11.7,1.5,-28.1000327330394
11.7,1.5625,-20.1443299006407
11.7,1.625,-11.6938242355489
11.7,1.6875,-2.957168582397
11.7,1.75,5.85085988827691
11.7,1.8125,14.5134655562332
11.7,1.875,22.8178053412355
11.7,1.9375,30.5581591968335
11.7,2,37.545972726468
11.7,2.0625,43.6081025052948
11.7,2.125,48.5955164906672
11.7,2.1875,52.3855045177122
11.7,2.25,54.8848098749461
11.7,2.3125,56.0319472781934
11.7,2.375,55.7987204851828
11.7,2.4375,54.1909179769501
11.7,2.5,51.2481706381879
12,0,338.92
12,0.0625,204.955123869401
12,0.125,70.9903408558475
12,0.1875,38.3569611152178
12,0.25,24.7819590727871
12,0.3125,14.7884637280354
12,0.375,5.45802195056291
12,0.4375,-3.68327854112304
12,0.5,-12.599381888055
12,0.5625,-21.1363986277726
12,0.625,-29.1131243686818
12,0.6875,-36.3482443959729
12,0.75,-42.6722768424127
12,0.8125,-47.9347004892163
12,0.875,-52.0090028071256
12,0.9375,-54.799297195431
12,1,-56.2352689717142
12,1.0625,-56.284389695725
12,1.125,-54.9467715407738
12,1.1875,-52.2517753141221
12,1.25,-48.2736412796424
12,1.3125,-43.1051031202679
12,1.375,-36.8751765098796
12,1.4375,-29.7374542371527
12,1.5,-21.8678341738048
12,1.5625,-13.4601988993289
12,1.625,-4.72164965952264
12,1.6875,4.13258688510129
12,1.75,12.8844533539148
12,1.8125,21.3184271435773
12,1.875,29.2268242320382
12,1.9375,36.4149106524089
12,2,42.7056955011843
12,2.0625,47.9442874893198
12,2.125,52.0009686563865
12,2.1875,54.778590160247
12,2.25,56.2052959411267
12,2.3125,56.2483865860069
12,2.375,54.9041740553496
12,2.4375,52.2078182603224
12,2.5,48.2270610664674
36,0,343.303
36,0.0625,207.444
36,0.125,71.5858
36,0.1875,38.5273
36,0.25,24.683
36,0.3125,14.4737
36,0.375,4.97508
36,0.4375,-4.29151
36,0.5,-13.2957
36,0.5625,-21.8883
36,0.625,-29.8917
36,0.6875,-37.1274
36,0.75,-43.4283
36,0.8125,-48.6463
36,0.875,-52.6575
36,0.9375,-55.3659
36,1,-56.7071
36,1.0625,-56.6493
36,1.125,-55.1951
36,1.1875,-52.3808
36,1.25,-48.2762
36,1.3125,-42.9828
36,1.375,-36.6312
36,1.4375,-29.3779
36,1.5,-21.4016
36,1.5625,-12.8988
36,1.625,-4.07894
36,1.6875,4.84079
