"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
6.6,437.5,-107.642831382706
6.6,450,-103.626045180033
6.6,462.5,-97.0578290403317
6.6,475,-88.0998487650385
6.6,487.5,-76.9726238100058
6.6,500,-63.9500960014946
6.9,0,-505.795
6.9,12.5,-338.686666578007
6.9,25,-171.578300363345
6.9,37.5,-89.2570797701503
6.9,50,-43.7178462143131
6.9,62.5,-14.1199392348113
6.9,75,8.35104373804346
6.9,87.5,27.291771613608
6.9,100,44.0538232184246
6.9,112.5,59.0293980134964
6.9,125,72.2118934932411
6.9,137.5,83.4433977508008
6.9,150,92.5265441802927
6.9,162.5,99.276929201997
6.9,175,103.548868415345
6.9,187.5,105.248609386264
6.9,200,104.341111329848
6.9,212.5,100.853047527649
6.9,225,94.8732159534325
6.9,237.5,86.5509090182921
6.9,250,76.0925442486303
6.9,262.5,63.7567626994836
6.9,275,49.8481699434474
6.9,287.5,34.7099080511369
6.9,300,18.715254626028
6.9,312.5,2.25846741069423
6.9,325,-14.2549012011796
6.9,337.5,-30.417970500365
6.9,350,-45.8325365005168
6.9,362.5,-60.1188674167777
6.9,375,-72.925044817044
6.9,387.5,-83.935623327686
6.9,400,-92.879392888168
6.9,412.5,-99.536052605946
6.9,425,-103.74163231877
6.9,437.5,-105.392527444616
6.9,450,-104.448048120708
6.9,462.5,-100.931419009801
6.9,475,-94.9292067553487
6.9,487.5,-86.5891868323167
6.9,500,-76.1167033067687
7.2,0,-396.272
7.2,12.5,-273.156422557018
7.2,25,-150.041203871647
7.2,37.5,-88.3041875214289
7.2,50,-53.0166311494978
7.2,62.5,-29.0042338169238
7.2,75,-9.8422749420202
7.2,87.5,7.0739615992401
7.2,100,22.6861527379545
7.2,112.5,37.2157260301056
7.2,125,50.5791691389724
7.2,137.5,62.574127838255
7.2,150,72.9654047805712
7.2,162.5,81.5267329544465
7.2,175,88.0625233035372
7.2,187.5,92.420072551453
7.2,200,94.496775355822
7.2,212.5,94.2443093694427
7.2,225,91.6706512435082
7.2,237.5,86.8403101593339
7.2,250,79.8729740915002
7.2,262.5,70.940698242383
7.2,275,60.2637509778969
7.2,287.5,48.1052416398824
7.2,300,34.7646772892621
7.2,312.5,20.5706112186063
7.2,325,5.87256982382138
7.2,337.5,-8.96754230385591
7.2,350,-23.5843444066541
7.2,362.5,-37.6179704732472
7.2,375,-50.7229251738109
7.2,387.5,-62.5765877450998
7.2,400,-72.8871532401935
7.2,412.5,-81.4008156651295
7.2,425,-87.9080161070321
7.2,437.5,-92.2486014676981
7.2,450,-94.3157673494019
7.2,462.5,-94.0586871432508
7.2,475,-91.4837631303865
7.2,487.5,-86.6544686611061
7.2,500,-79.6897847932418
7.5,0,-359.851
7.5,12.5,-254.629840907806
7.5,25,-149.408328302857
7.5,37.5,-95.6150394070637
7.5,50,-63.9190396526213
7.5,62.5,-41.464566254545
7.5,75,-22.786789937589
7.5,87.5,-5.68936306752073
7.5,100,10.5838781242711
7.5,112.5,26.1578870921747
7.5,125,40.885684084987
7.5,137.5,54.5131038839202
7.5,150,66.754823606675
7.5,162.5,77.3334546133304
7.5,175,85.9999378450054
7.5,187.5,92.5468043979476
7.5,200,96.8158649217311
7.5,212.5,98.7035371788464
7.5,225,98.1641331977232
7.5,237.5,95.2112869156183
7.5,250,89.9179270781174
7.5,262.5,82.4143888606366
7.5,275,72.8853635202993
7.5,287.5,61.5653721100457
7.5,300,48.7329688104339
7.5,312.5,34.7041377901082
7.5,325,19.8240424577263
7.5,337.5,4.45898504128738
7.5,350,-11.0127535095923
7.5,362.5,-26.2106035265941
7.5,375,-40.7601591561436
7.5,387.5,-54.3035501518595
7.5,400,-66.507318839644
7.5,412.5,-77.0712020176147
7.5,425,-85.7349611878493
7.5,437.5,-92.2854591166625
7.5,450,-96.5615310443891
7.5,462.5,-98.4579671820041
7.5,475,-97.9281570400376
7.5,487.5,-94.9851975099754
7.5,500,-89.7016977850882
7.8,0,-279.231
7.8,12.5,-207.505920546952
7.8,25,-135.780449277626
7.8,37.5,-97.6494220862269
7.8,50,-73.7867990657519
7.8,62.5,-55.5535679807704
7.8,75,-39.2622093321523
7.8,87.5,-23.4676619731549
7.8,100,-7.73579926534434
7.8,112.5,7.91280743456287
7.8,125,23.2561081802869
7.8,137.5,37.9886440719017
7.8,150,51.7792917249094
7.8,162.5,64.3018812803343
7.8,175,75.2533035735533
7.8,187.5,84.3655069451704
7.8,200,91.4141485938397
7.8,212.5,96.2250434820578
7.8,225,98.6788722964928
7.8,237.5,98.7143042652251
7.8,250,96.3295873606881
7.8,262.5,91.5826222716435
7.8,275,84.5895456355453
7.8,287.5,75.5218707501905
7.8,300,64.6022582571805
7.8,312.5,52.0990292923623
7.8,325,38.3195509024062
7.8,337.5,23.6026628662494
7.8,350,8.31032948322774
7.8,362.5,-7.1812789058029
7.8,375,-22.4910521768045
7.8,387.5,-37.2423273786179
7.8,400,-51.0721674276633
7.8,412.5,-63.6403002004033
7.8,425,-74.6375001303899
7.8,437.5,-83.793203951599
7.8,450,-90.8821742115412
7.8,462.5,-95.7300481966073
7.8,475,-98.2176318067507
7.8,487.5,-98.2838371269897
7.8,500,-95.9271859813164
8.1,0,-226.901
8.1,12.5,-179.261679367378
8.1,25,-131.621914346478
8.1,37.5,-104.698049036936
8.1,50,-86.0890798037635
8.1,62.5,-70.2762920899501
8.1,75,-54.9285769710664
8.1,87.5,-39.1944539157636
8.1,100,-22.9090971497146
8.1,112.5,-6.2270447559038
8.1,125,10.5498493857511
8.1,137.5,27.0557378370308
8.1,150,42.9039216808287
8.1,162.5,57.7116959137526
8.1,175,71.116643210276
8.1,187.5,82.7886257170799
8.1,200,92.4392816812494
8.1,212.5,99.8297261538212
8.1,225,104.776691038986
8.1,237.5,107.157141181822
8.1,250,106.911340995013
8.1,262.5,104.044331844992
8.1,275,98.6258029833373
8.1,287.5,90.7883651577646
8.1,300,80.7242762640239
8.1,312.5,68.6806952943128
8.1,325,54.953588893081
8.1,337.5,39.8804345582823
8.1,350,23.8319045115161
8.1,362.5,7.20273195086284
8.1,375,-9.59801359745979
8.1,387.5,-26.1570031226159
8.1,400,-42.0668304763283
8.1,412.5,-56.9360455756664
8.1,425,-70.3987987305108
8.1,437.5,-82.1238488146751
8.1,450,-91.8227239705011
8.1,462.5,-99.2568252278283
8.1,475,-104.243303974551
8.1,487.5,-106.659565576082
8.1,500,-106.446289326092
8.4,0,-144.498
8.4,12.5,-129.586595360189
8.4,25,-114.675610054135
8.4,37.5,-102.955349472107
8.4,50,-91.9187699026213
8.4,62.5,-80.245982880648
8.4,75,-67.373138100382
8.4,87.5,-53.1874462535354
8.4,100,-37.8303224011234
8.4,112.5,-21.5832313959653
8.4,125,-4.80337760592819
8.4,137.5,12.1136059900083
8.4,150,28.7571626654642
8.4,162.5,44.7184012308807
8.4,175,59.6031547835843
8.4,187.5,73.043029286122
8.4,200,84.7050568056075
8.4,212.5,94.3001343597055
8.4,225,101.590224720402
8.4,237.5,106.394235673042
8.4,250,108.592472296011
8.4,262.5,108.129566192712
8.4,275,105.015817445376
8.4,287.5,99.3269256419074
8.4,300,91.2021064601642
8.4,312.5,80.8406506113595
8.4,325,68.4970036592646
8.4,337.5,54.4744915035932
8.4,350,39.1178404245966
8.4,362.5,22.8046821008645
8.4,375,5.93624892593887
8.4,387.5,-11.0725119515677
8.4,400,-27.803162308149
8.4,412.5,-43.844076338997
8.4,425,-58.8005851001051
8.4,437.5,-72.3046939142171
8.4,450,-84.024147491995
8.4,462.5,-93.6706146339889
8.4,475,-101.006788522502
8.4,487.5,-105.852232509325
8.4,500,-108.087825246897
8.7,0,-54.5526
8.7,12.5,-74.735540545668
8.7,25,-94.9185209510127
8.7,37.5,-99.4379116032211
8.7,50,-96.6803005814785
8.7,62.5,-89.7434751880761
8.7,75,-79.882299367085
8.7,87.5,-67.7323153074591
8.7,100,-53.7402021132059
8.7,112.5,-38.3108166783555
8.7,125,-21.8528354488292
8.7,137.5,-4.78815540866208
8.7,150,12.4516427331119
8.7,162.5,29.4334255639968
8.7,175,45.7321654615466
8.7,187.5,60.9409209467225
8.7,200,74.6805693768464
8.7,212.5,86.608939379866
8.7,225,96.4290831786328
8.7,237.5,103.896469881676
8.7,250,108.824911040678
8.7,262.5,111.09107145258
8.7,275,110.637446215178
8.7,287.5,107.473728828869
8.7,300,101.67653461916
8.7,312.5,93.3874844125466
8.7,325,82.8096907486032
8.7,337.5,70.202738109319
8.7,350,55.8762727734676
8.7,362.5,40.1823655008573
8.7,375,23.5068306257863
8.7,387.5,6.25971723937048
8.7,400,-11.134799208948
8.7,412.5,-28.2488613290415
8.7,425,-44.6614789658282
8.7,437.5,-59.9688946724449
8.7,450,-73.7945323700314
8.7,462.5,-85.7982720271652
8.7,475,-95.6848294631808
8.7,487.5,-103.211029001837
8.7,500,-108.191793367833
9,0,29.2878
9,12.5,-20.8354894501861
9,25,-70.9587835122796
9,37.5,-90.6884520379852
9,50,-96.321043772591
9,62.5,-94.5380303584812
9,75,-88.199243103553
9,87.5,-78.6496047202085
9,100,-66.6411668530036
9,112.5,-52.7036718857829
9,125,-37.292302485068
9,137.5,-20.8440746620372
9,150,-3.79612971083916
9,162.5,13.41217276048
9,175,30.3441634020579
9,187.5,46.5737651472586
9,200,61.6945248010229
9,212.5,75.3288261160188
9,225,87.1367219701857
9,237.5,96.8240162244058
9,250,104.149316314944
9,262.5,108.929845692281
9,275,111.045849511271
9,287.5,110.44347358347
9,300,107.136037061957
9,312.5,101.203663075591
9,325,92.7912742653816
9,337.5,82.1049972701362
9,350,69.4070669554873
9,362.5,55.0093523925135
9,375,39.2656632018842
9,387.5,22.5630259532004
9,400,5.31214391919405
9,412.5,-12.0627226028688
9,425,-29.1342114154685
9,437.5,-45.4823868893119
9,450,-60.7050850783877
9,462.5,-74.4278211504691
9,475,-86.3130139720813
9,487.5,-96.0683018222069
9,500,-103.453744301057
9.3,0,100.515
9.3,12.5,25.5304506060034
9.3,25,-49.45379437171
9.3,37.5,-81.3705462769558
9.3,50,-93.636037494504
9.3,62.5,-96.0391345714851
9.3,75,-92.7431446359217
9.3,87.5,-85.6231827067868
9.3,100,-75.6348159000807
9.3,112.5,-63.3752238036657
9.3,125,-49.3123097961432
9.3,137.5,-33.87614887929
9.3,150,-17.4926542498189
9.3,162.5,-0.592578040897697
9.3,175,16.3902237674269
9.3,187.5,33.0252506932114
9.3,200,48.8938349448787
9.3,212.5,63.5983063223628
9.3,225,76.7711263640829
9.3,237.5,88.0835321384886
9.3,250,97.2533637676141
9.3,262.5,104.051829316179
9.3,275,108.30900656077
9.3,287.5,109.917930173203
9.3,300,108.837151909793
9.3,312.5,105.091705331809
9.3,325,98.7724445635636
9.3,337.5,90.03377317435
9.3,350,79.0898134694276
9.3,362.5,66.209112807836
9.3,375,51.7080111584647
9.3,387.5,35.9428377461209
9.3,400,19.3011250501441
9.3,412.5,2.1920546739732
9.3,425,-14.96362560282
9.3,437.5,-31.7439696427819
9.3,450,-47.736228949311
9.3,462.5,-62.5470210691862
9.3,475,-75.8120206433738
9.3,487.5,-87.2049340462505
9.3,500,-96.4455371339044
9.6,0,197.504
9.6,12.5,89.8131934368142
9.6,25,-17.8776183297677
9.6,37.5,-65.6794835313382
9.6,50,-86.6349144889423
9.6,62.5,-94.6021496117738
9.6,75,-95.459497162594
9.6,87.5,-91.7845557612816
9.6,100,-84.7999842303938
9.6,112.5,-75.1843554852148
9.6,125,-63.4100494671307
9.6,137.5,-49.8826407993587
9.6,150,-34.9961023710189
9.6,162.5,-19.1517749606015
9.6,175,-2.76142434891053
9.6,187.5,13.7568458283356
9.6,200,29.9859222004907
9.6,212.5,45.5184107833089
9.6,225,59.9658101435748
9.6,237.5,72.9675672406428
9.6,250,84.1996300985001
9.6,262.5,93.3822090157464
9.6,275,100.286511561991
9.6,287.5,104.740265267235
9.6,300,106.631875568036
9.6,312.5,105.913110183915
9.6,325,102.600238073129
9.6,337.5,96.7735891352788
9.6,350,88.5755465099783
9.6,362.5,78.20701550591
9.6,375,65.9224567157177
9.6,387.5,52.0236044497241
9.6,400,36.8520229902374
9.6,412.5,20.7806858912002
9.6,425,4.2047818249371
9.6,437.5,-12.4680228570889
9.6,450,-28.8276300287662
9.6,462.5,-44.4716124061529
9.6,475,-59.0151277880462
9.6,487.5,-72.1003994615972
9.6,500,-83.4055289370127
9.9,0,258.401
9.9,12.5,132.24193611021
9.9,25,6.08253760940105
9.9,37.5,-51.3070679657684
9.9,50,-77.8303625263246
9.9,62.5,-89.5972660769186
9.9,75,-93.4768599640821
9.9,87.5,-92.4641130393476
9.9,100,-87.9399946495815
9.9,112.5,-80.6248603147894
9.9,125,-70.9814088024749
9.9,137.5,-59.3842751130901
9.9,150,-46.1896746493979
9.9,162.5,-31.7615976483268
9.9,175,-16.4787101913936
9.9,187.5,-0.732450297373424
9.9,200,15.0789984120236
9.9,212.5,30.5586654409424
9.9,225,45.3195677323437
9.9,237.5,58.9936632907926
9.9,250,71.2405609666006
9.9,262.5,81.7556735284873
9.9,275,90.2775619129839
9.9,287.5,96.5942632103437
9.9,300,100.54842898453
9.9,312.5,102.041140117411
9.9,325,101.034296492791
9.9,337.5,97.5515173480982
9.9,350,91.6775336262875
9.9,362.5,83.5560774163738
9.9,375,73.3863253952055
9.9,387.5,61.4179775556178
9.9,400,47.9450987321113
9.9,412.5,33.2988655463295
9.9,425,17.8394041137943
9.9,437.5,1.94691490919827
9.9,450,-13.9876951473077
9.9,462.5,-29.5724434754437
9.9,475,-44.4239279838995
9.9,487.5,-58.176771429851
9.9,500,-70.4926221796012
10.2,0,328.867
10.2,12.5,182.39889940179
10.2,25,35.930765033722
10.2,37.5,-31.5371939681249
10.2,50,-64.0079860023083
10.2,62.5,-80.111051630413
10.2,75,-87.7270180360199
10.2,87.5,-90.2298009655584
10.2,100,-89.1135826845606
10.2,112.5,-85.1005860870876
10.2,125,-78.6098078471989
10.2,137.5,-69.9553365022468
10.2,150,-59.4291477225815
10.2,162.5,-47.3338254860919
10.2,175,-33.9930902806425
10.2,187.5,-19.7521677408347
10.2,200,-4.97331102839149
10.2,212.5,9.97108105624757
10.2,225,24.7065367820468
10.2,237.5,38.86510417542
10.2,250,52.094025548074
10.2,262.5,64.0641730451161
10.2,275,74.4779823502524
10.2,287.5,83.0766572752844
10.2,300,89.6464529883851
10.2,312.5,94.0238708964288
10.2,325,96.0996332673691
10.2,337.5,95.8213327143997
10.2,350,93.1946906874543
10.2,362.5,88.2833908374717
10.2,375,81.2074895125502
10.2,387.5,72.1404431161371
10.2,400,61.3048219355386
10.2,412.5,48.9668193958026
10.2,425,35.4296860044297
10.2,437.5,21.0262555455563
10.2,450,6.11074154029452
10.2,462.5,-8.94998982701325
10.2,475,-23.7854589421512
10.2,487.5,-38.0306991396374
10.2,500,-51.3352472836818
10.5,0,380.331
10.5,12.5,218.513852080306
10.5,25,56.6964018234651
10.5,37.5,-18.4061393375906
10.5,50,-55.2449845580378
10.5,62.5,-74.3844390251926
10.5,75,-84.5126564059529
10.5,87.5,-89.3210824184536
10.5,100,-90.4104416025868
10.5,112.5,-88.519251410472
10.5,125,-84.0449966238455
10.5,137.5,-77.265609257476
10.5,150,-68.4328739128376
10.5,162.5,-57.8103331616609
10.5,175,-45.6866050629481
10.5,187.5,-32.3774221918392
10.5,200,-18.2222427376636
10.5,212.5,-3.57809945216876
10.5,225,11.1880171897175
10.5,237.5,25.7075241168608
10.5,250,39.6189175502601
10.5,262.5,52.5764117526998
10.5,275,64.2582759695256
10.5,287.5,74.3746319616546
10.5,300,82.6744993011491
10.5,312.5,88.9519070965727
10.5,325,93.0509136180151
10.5,337.5,94.8694046871531
10.5,350,94.3615765667632
10.5,362.5,91.539038265693
10.5,375,86.4705039593162
10.5,387.5,79.2800863803039
10.5,400,70.1442248748164
10.5,412.5,59.2873308646846
10.5,425,46.9762524729216
10.5,437.5,33.513695420772
10.5,450,19.2307633776969
10.5,462.5,4.47879918296975
10.5,475,-10.3792710631757
10.5,487.5,-24.9778786155022
10.5,500,-38.9578171399511
10.8,0,462.267
10.8,12.5,274.125415379538
10.8,25,85.9836224089731
10.8,37.5,-2.34624586507661
10.8,50,-46.6199983443326
10.8,62.5,-70.6762444070894
10.8,75,-84.6014038243637
10.8,87.5,-92.6603931847989
10.8,100,-96.6690170098777
10.8,112.5,-97.4263117174189
10.8,125,-95.3251006991313
10.8,137.5,-90.6132747639855
10.8,150,-83.5054232718708
10.8,162.5,-74.2294725270733
10.8,175,-63.0444318652702
10.8,187.5,-50.2448185482934
10.8,200,-36.1585859946655
10.8,212.5,-21.1416486868014
10.8,225,-5.57049928385158
10.8,237.5,10.1662842407315
10.8,250,25.6771385478142
10.8,262.5,40.5768595642836
10.8,275,54.4958894010753
10.8,287.5,67.0892773801266
10.8,300,78.0450736769679
10.8,312.5,87.0919386997211
10.8,325,94.0057668927636
10.8,337.5,98.6151647421819
10.8,350,100.805635027742
10.8,362.5,100.522372717929
10.8,375,97.771592344671
10.8,387.5,92.6203577068817
10.8,400,85.1949174706861
10.8,412.5,75.677586214223
10.8,425,64.3022439929157
10.8,437.5,51.3485711869244
10.8,450,37.135154713777
10.8,462.5,22.0116386357444
10.8,475,6.35010895660388
10.8,487.5,-9.46407137635862
10.8,500,-25.041754812235
11.1,0,534.957
11.1,12.5,324.399358314028
11.1,25,113.8418842603
11.1,37.5,14.9509626629637
11.1,50,-35.2066294186606
11.1,62.5,-63.3343892068758
11.1,75,-80.6540601636084
11.1,87.5,-91.8541736808037
11.1,100,-98.8808278145848
11.1,112.5,-102.543386895865
11.1,125,-103.197453257842
11.1,137.5,-101.036908732926
11.1,150,-96.2190915224665
11.1,162.5,-88.9178089749786
11.1,175,-79.3444193878571
11.1,187.5,-67.7542252780134
11.1,200,-54.4456734901164
11.1,212.5,-39.7557231538759
11.1,225,-24.0529703081161
11.1,237.5,-7.72936294625082
11.1,250,8.80897721623945
11.1,262.5,25.1514562582048
11.1,275,40.8929180629336
11.1,287.5,55.6434805371382
11.1,300,69.0380341567451
11.1,312.5,80.7451573586617
11.1,325,90.4752191638345
11.1,337.5,97.9874670328811
11.1,350,103.095920212669
11.1,362.5,105.673921622912
11.1,375,105.657234303573
11.1,387.5,103.04560616683
11.1,400,97.9027608884702
11.1,412.5,90.3548169775225
11.1,425,80.5871734515449
11.1,437.5,68.8399352866121
11.1,450,55.401995279976
11.1,462.5,40.6039147330864
11.1,475,24.809778478086
11.1,487.5,8.40822695284305
11.1,500,-8.19711849883278
11.4,0,568.544
11.4,12.5,350.555733039579
11.4,25,132.567739815617
11.4,37.5,29.825196500569
11.4,50,-22.919101580671
11.4,62.5,-53.2380666487762
11.4,75,-72.6932248025296
11.4,87.5,-86.0940099611505
11.4,100,-95.4102762865549
11.4,112.5,-101.430117362591
11.4,125,-104.466627012319
11.4,137.5,-104.661537418255
11.4,150,-102.116553900308
11.4,162.5,-96.9500122440146
11.4,175,-89.320395096719
11.4,187.5,-79.4345263378665
11.4,200,-67.5481926670806
11.4,212.5,-53.9626639861802
11.4,225,-39.0187334006158
11.4,237.5,-23.0891309857749
11.4,250,-6.56981454783846
11.4,262.5,10.1294873604265
11.4,275,26.5951721355564
11.4,287.5,42.4198155179561
11.4,300,57.212110211743
11.4,312.5,70.606431681659
11.4,325,82.2717888653714
11.4,337.5,91.9199352565439
11.4,350,99.3124352955308
11.4,362.5,104.266510588573
11.4,375,106.659522596398
11.4,387.5,106.431975862825
11.4,400,103.588969633929
11.4,412.5,98.2000643440563
11.4,425,90.3975578408096
11.4,437.5,80.3732226624456
11.4,450,68.373576973905
11.4,462.5,54.6938097179619
11.4,475,39.6705090914863
11.4,487.5,23.6733684867051
11.4,500,7.09608431368823
11.7,0,616.018
11.7,12.5,386.316944714525
11.7,25,156.615851764938
11.7,37.5,47.5628910356092
11.7,50,-9.17508905406834
11.7,62.5,-42.617605376591
11.7,75,-64.9332646467847
11.7,87.5,-81.1574467153854
11.7,100,-93.3184128693915
11.7,112.5,-102.189808087105
11.7,125,-108.039081114194
11.7,137.5,-110.949863040995
11.7,150,-110.962247931432
11.7,162.5,-108.134201013211
11.7,175,-102.567971118557
11.7,187.5,-94.4203013284622
11.7,200,-83.9045798071171
11.7,212.5,-71.2885453034302
11.7,225,-56.8892296737592
11.7,237.5,-41.065996029359
11.7,250,-24.2121842071683
11.7,262.5,-6.74573302278874
11.7,275,10.9009088408745
11.7,287.5,28.2912934305528
11.7,300,44.9956209530433
11.7,312.5,60.6012513397864
11.7,325,74.722810619851
11.7,337.5,87.0116390542859
11.7,350,97.1643439762648
11.7,362.5,104.930245940533
11.7,375,110.117531292688
11.7,387.5,112.597959194021
11.7,400,112.310006965719
11.7,412.5,109.260374365946
11.7,425,103.523810297076
11.7,437.5,95.2412651218882
11.7,450,84.6164144417719
11.7,462.5,71.9106388790749
11.7,475,57.4365841600603
11.7,487.5,41.5504589892248
11.7,500,24.6432622033147
12,0,637.354
12,12.5,403.63663563412
12,25,169.919496548483
12,37.5,59.2198603837144
12,50,1.41082605700652
12,62.5,-33.0952398226985
12,75,-56.6524946600588
12,87.5,-74.3386740196258
12,100,-88.1664607712091
12,112.5,-98.8697107616386
12,125,-106.665948644848
12,137.5,-111.584941404068
12,150,-113.611984243918
12,162.5,-112.751066252922
12,175,-109.052568008416
12,187.5,-102.624584491863
12,200,-93.636096536559
12,212.5,-82.315623783869
12,225,-68.9470223373482
12,237.5,-53.8632530426494
12,250,-37.4386245408625
12,262.5,-20.0798276007073
12,275,-2.21610101647896
12,287.5,15.7112291494423
12,300,33.2595353942602
12,312.5,49.9957306757692
12,325,65.5068863626823
12,337.5,79.4103707135366
12,350,91.3632434768277
12,362.5,101.070681215699
12,375,108.293221236522
12,387.5,112.852647427049
12,400,114.636364863098
12,412.5,113.600169786299
12,425,109.769326619178
12,437.5,103.237944051996
12,450,94.1666512945717
12,462.5,82.7786400201224
12,475,69.3541683068343
12,487.5,54.2236504262355
12,500,37.7595271459601
36,0,613.828
36,12.5,388.691
36,25,163.554
36,37.5,56.6851
36,50,0.772564
36,62.5,-32.636
36,75,-55.4324
36,87.5,-72.5113
36,100,-85.8189
36,112.5,-96.0707
36,125,-103.484
36,137.5,-108.096
36,150,-109.899
36,162.5,-108.902
36,175,-105.161
36,187.5,-98.7851
36,200,-89.9424
36,212.5,-78.8581
36,225,-65.8106
36,237.5,-51.1251
36,250,-35.1662
36,262.5,-18.3292
36,275,-1.0304
36,287.5,16.3026
36,300,33.2418
36,312.5,49.3692
36,325,64.2868
36,337.5,77.6265
36,350,89.0593
36,362.5,98.3032
36,375,105.13
36,387.5,109.372
36,400,110.923
36,412.5,109.745
36,425,105.868
36,437.5,99.3859
36,450,90.4586
36,462.5,79.3056
36,475,66.2015
36,487.5,51.4687
36,500,35.47
