"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
6,2.375,6.46289035002592
6,2.4375,5.51821370096319
6,2.5,4.43767814432307
36,0,71.0925
36,0.0625,40.7276
36,0.125,10.3627
36,0.1875,2.28027
36,0.25,-0.615883
36,0.3125,-2.28135
36,0.375,-3.61053
36,0.4375,-4.78708
36,0.5,-5.83161
36,0.5625,-6.72952
36,0.625,-7.46105
36,0.6875,-8.00861
36,0.75,-8.35875
36,0.8125,-8.50281
36,0.875,-8.43725
36,0.9375,-8.16366
36,1,-7.6888
36,1.0625,-7.02437
36,1.125,-6.18673
36,1.1875,-5.19655
36,1.25,-4.0782
36,1.3125,-2.85924
36,1.375,-1.56971
36,1.4375,-0.241369
36,1.5,1.09307
36,1.5625,2.40072
36,1.625,3.64939
36,1.6875,4.80831
36,1.75,5.84894
36,1.8125,6.74565
36,1.875,7.47634
36,1.9375,8.02303
36,2,8.37224
36,2.0625,8.51536
36,2.125,8.44887
36,2.1875,8.17441
36,2.25,7.69871
36,2.3125,7.0335
36,2.375,6.19514
36,2.4375,5.20428
36,2.5,4.08532
