"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
3,1.5625,21.2179662919507
3,1.625,17.2341357539451
3,1.6875,12.8268435532135
3,1.75,8.10448906763447
3,1.8125,3.18290900209832
3,1.875,-1.81622505217297
3,1.9375,-6.76987332097991
3,2,-11.5563509932266
3,2.0625,-16.0578616749242
3,2.125,-20.1635297326612
3,2.1875,-23.7723513592557
3,2.25,-26.7954824047131
3,2.3125,-29.1585240006286
3,2.375,-30.8033158183639
3,2.4375,-31.6893665881596
3,2.5,-31.794876186297
3.15,0,-93.1642
3.15,0.0625,-66.8845168032054
3.15,0.125,-40.6047965918093
3.15,0.1875,-30.0486725011165
3.15,0.25,-24.0494768942952
3.15,0.3125,-19.1731344585104
3.15,0.375,-14.4059751471178
3.15,0.4375,-9.49404051044876
3.15,0.5,-4.42949212345632
3.15,0.5625,0.711216890091906
3.15,0.625,5.82079263526067
3.15,0.6875,10.7820506314594
3.15,0.75,15.4773574552867
3.15,0.8125,19.7917426131953
3.15,0.875,23.6202849503403
3.15,0.9375,26.8689794544612
3.15,1,29.457976297701
3.15,1.0625,31.323455593377
3.15,1.125,32.41927671798
3.15,1.1875,32.7185638859078
3.15,1.25,32.2136890108754
3.15,1.3125,30.9163326917595
3.15,1.375,28.8587502315314
3.15,1.4375,26.0922247058768
3.15,1.5,22.6841690198922
3.15,1.5625,18.7184078227004
3.15,1.625,14.2923508047852
3.15,1.6875,9.5150653328419
3.15,1.75,4.50418645887957
3.15,1.8125,-0.617193624597785
3.15,1.875,-5.72287943314767
3.15,1.9375,-10.6872833143524
3.15,2,-15.3888356505586
3.15,2.0625,-19.7105872096797
3.15,2.125,-23.5465992221351
3.15,2.1875,-26.8024566460341
3.15,2.25,-29.398067407875
3.15,2.3125,-31.2694949317847
3.15,2.375,-32.3706903414367
3.15,2.4375,-32.6746597787438
3.15,2.5,-32.173878954895
3.3,0,-132.021
3.3,0.0625,-88.269601330096
3.3,0.125,-44.5182672085166
3.3,0.1875,-28.2265745370039
3.3,0.25,-20.0606732414559
3.3,0.3125,-14.1821199368865
3.3,0.375,-8.86784181712772
3.3,0.4375,-3.65397369956637
3.3,0.5,1.52996533369593
3.3,0.5625,6.62751327081126
3.3,0.625,11.5408699985723
3.3,0.6875,16.1608247243605
3.3,0.75,20.3788913679513
3.3,0.8125,24.0939145580366
3.3,0.875,27.2156162814389
3.3,0.9375,29.6679455217505
3.3,1,31.3906789467543
3.3,1.0625,32.3415054732981
3.3,1.125,32.4969319925152
3.3,1.1875,31.8532058001181
3.3,1.25,30.426178794486
3.3,1.3125,28.2510267227224
3.3,1.375,25.3811045468709
3.3,1.4375,21.8869576490088
3.3,1.5,17.8545111347023
3.3,1.5625,13.3830827081086
3.3,1.625,8.58265997900949
3.3,1.6875,3.57139575702888
3.3,1.75,-1.5273262119937
3.3,1.8125,-6.58803789879464
3.3,1.875,-11.4862185150674
3.3,1.9375,-16.1012983349713
3.3,2,-20.3195754554602
3.3,2.0625,-24.0372712857505
3.3,2.125,-27.1628063307053
3.3,2.1875,-29.6193326481658
3.3,2.25,-31.3463083473256
3.3,2.3125,-32.3011913264799
3.3,2.375,-32.4604027129586
3.3,2.4375,-31.8201434772435
3.3,2.5,-30.3962654080284
3.45,0,-167.491
3.45,0.0625,-107.72409285059
3.45,0.125,-47.9575808228364
3.45,0.1875,-25.8560583527709
3.45,0.25,-15.3850151376867
3.45,0.3125,-8.43900644562204
3.45,0.375,-2.57616268372989
3.45,0.4375,2.89355590163398
3.45,0.5,8.11466549949943
3.45,0.5625,13.0588567246115
3.45,0.625,17.643339134447
3.45,0.6875,21.7724550181442
3.45,0.75,25.3527705851276
3.45,0.8125,28.3001528153345
3.45,0.875,30.5450626844639
3.45,0.9375,32.0340035485929
3.45,1,32.7313769688628
3.45,1.0625,32.6208669093863
3.45,1.125,31.705798481112
3.45,1.1875,30.0091228192262
3.45,1.25,27.572845703937
3.45,1.3125,24.4573389478699
3.45,1.375,20.7395818832052
3.45,1.4375,16.5112409691398
3.45,1.5,11.8763009238681
3.45,1.5625,6.9485418026059
3.45,1.625,1.84931470845545
3.45,1.6875,-3.29526222741209
3.45,1.75,-8.35844776390907
3.45,1.8125,-13.216096931667
3.45,1.875,-17.7483135747997
3.45,1.9375,-21.8436551068545
3.45,2,-25.4011322496323
3.45,2.0625,-28.3325260560316
3.45,2.125,-30.565998490575
3.45,2.1875,-32.046666996246
3.45,2.25,-32.7379897740985
3.45,2.3125,-32.6230876132084
3.45,2.375,-31.7048141212202
3.45,2.4375,-30.0057989265379
3.45,2.5,-27.5678462717962
3.6,0,-179.747
3.6,0.0625,-113.713342312259
3.6,0.125,-47.6796195917541
3.6,0.1875,-23.8558296964516
3.6,0.25,-12.7681582237086
3.6,0.3125,-5.58282963798493
3.6,0.375,0.333060581800574
3.6,0.4375,5.73454352721618
3.6,0.5,10.7941267708476
3.6,0.5625,15.4990794448534
3.6,0.625,19.7785024219715
3.6,0.6875,23.5470659493923
3.6,0.75,26.721801981336
3.6,0.8125,29.2298249924434
3.6,0.875,31.0124724057596
3.6,0.9375,32.0276506157626
3.6,1,32.2515661820824
3.6,1.0625,31.6795100726812
3.6,1.125,30.3261082239339
3.6,1.1875,28.2250331585198
3.6,1.25,25.4283054457281
3.6,1.3125,22.0049750123554
3.6,1.375,18.0394836161081
3.6,1.4375,13.6296339155123
3.6,1.5,8.88399277507756
3.6,1.5625,3.91952242861839
3.6,1.625,-1.14149816655344
3.6,1.6875,-6.17443906715136
3.6,1.75,-11.0553492451099
3.6,1.8125,-15.664042805349
3.6,1.875,-19.8870162074281
3.6,1.9375,-23.6203174051778
3.6,2,-26.7719620510973
3.6,2.0625,-29.2643414122347
3.6,2.125,-31.0361035221568
3.6,2.1875,-32.0435662476614
3.6,2.25,-32.2619265263312
3.6,2.3125,-31.6858292378079
3.6,2.375,-30.3294669812779
3.6,2.4375,-28.2262156347707
3.6,2.5,-25.4278907724714
3.75,0,-183.302
3.75,0.0625,-111.495018786201
3.75,0.125,-39.687562125278
3.75,0.1875,-14.3623013501941
3.75,0.25,-3.15931369800963
3.75,0.3125,3.56742269068679
3.75,0.375,8.69123217326668
3.75,0.4375,13.0519519525403
3.75,0.5,16.8681092644708
3.75,0.5625,20.1648045654281
3.75,0.625,22.909077171507
3.75,0.6875,25.0554992141066
3.75,0.75,26.5626532050877
3.75,0.8125,27.4003958166389
3.75,0.875,27.5523271185757
3.75,0.9375,27.0170562762897
3.75,1,25.8094828304738
3.75,1.0625,23.96121510803
3.75,1.125,21.5188509769297
3.75,1.1875,18.5433506347214
3.75,1.25,15.1081614928621
3.75,1.3125,11.2990533575856
3.75,1.375,7.20992287208864
3.75,1.4375,2.94229649428171
3.75,1.5,-1.39888132777473
3.75,1.5625,-5.70645375975483
3.75,1.625,-9.87426974602786
3.75,1.6875,-13.7995788836989
3.75,1.75,-17.3855764041107
3.75,1.8125,-20.5439863437094
3.75,1.875,-23.1968806521163
3.75,1.9375,-25.2788938393875
3.75,2,-26.7386671597478
3.75,2.0625,-27.540557537122
3.75,2.125,-27.6648016781143
3.75,2.1875,-27.107863849201
3.75,2.25,-25.8831381972539
3.75,2.3125,-24.0211890271507
3.75,2.375,-21.5678378253073
3.75,2.4375,-18.5834723224324
3.75,2.5,-15.1410969406788
3.9,0,-217.907
3.9,0.0625,-132.760749562158
3.9,0.125,-47.6143138387108
3.9,0.1875,-18.0650770135176
3.9,0.25,-4.96115141071317
3.9,0.3125,3.04484864138094
3.9,0.375,9.24916588670421
3.9,0.4375,14.5924335801475
3.9,0.5,19.3100304904308
3.9,0.5625,23.4217260105025
3.9,0.625,26.8834927477385
3.9,0.6875,29.6376434257484
3.9,0.75,31.6312128871183
3.9,0.8125,32.8241941310844
3.9,0.875,33.1931288672563
3.9,0.9375,32.7329694527866
3.9,1,31.4578560406806
3.9,1.0625,29.4012199795687
3.9,1.125,26.6151513899977
3.9,1.1875,23.1695135955052
3.9,1.25,19.1500950372541
3.9,1.3125,14.6564871295792
3.9,1.375,9.79988451979392
3.9,1.4375,4.70022958735334
3.9,1.5,-0.516590902075934
3.9,1.5625,-5.72183090227999
3.9,1.625,-10.7870843667888
3.9,1.6875,-15.587359161201
3.9,1.75,-20.004381136238
3.9,1.8125,-23.929260289413
3.9,1.875,-27.265288185871
3.9,1.9375,-29.9302966283437
3.9,2,-31.8584570162257
3.9,2.0625,-33.0022793646567
3.9,2.125,-33.333625634284
3.9,2.1875,-32.8443608122293
3.9,2.25,-31.5464837350479
3.9,2.3125,-29.4719076882864
3.9,2.375,-26.6716157448003
3.9,2.4375,-23.2146514622124
3.9,2.5,-19.1861681339359
4.05,0,-229.63
4.05,0.0625,-137.232601481119
4.05,0.125,-44.8353648750691
4.05,0.1875,-12.7031477695754
4.05,0.25,1.30980557510983
4.05,0.3125,9.53339831091102
4.05,0.375,15.5869045317086
4.05,0.4375,20.5296757359847
4.05,0.5,24.6517834037743
4.05,0.5625,28.0077185517931
4.05,0.625,30.5820851547136
4.05,0.6875,32.3448130234043
4.05,0.75,33.2710252660178
4.05,0.8125,33.3493060871319
4.05,0.875,32.5851163480806
4.05,0.9375,31.0024368472601
4.05,1,28.6439452599516
4.05,1.0625,25.570381808015
4.05,1.125,21.8594467888856
4.05,1.1875,17.6040758864453
4.05,1.25,12.9102552265367
4.05,1.3125,7.89445538408202
4.05,1.375,2.68093371048349
4.05,1.4375,-2.60128292290231
4.05,1.5,-7.82172984671318
4.05,1.5625,-12.8514134530091
4.05,1.625,-17.5662423600402
4.05,1.6875,-21.8498404020987
4.05,1.75,-25.5965217695216
4.05,1.8125,-28.7138841149187
4.05,1.875,-31.1249794201833
4.05,1.9375,-32.7703493459369
4.05,2,-33.6093761168223
4.05,2.0625,-33.6213303176692
4.05,2.125,-32.8057937807641
4.05,2.1875,-31.1828172093731
4.05,2.25,-28.7923520113412
4.05,2.3125,-25.6931890363773
4.05,2.375,-21.9616020343665
4.05,2.4375,-17.6894625940625
4.05,2.5,-12.9819483029221
4.2,0,-224.12
4.2,0.0625,-131.647330901076
4.2,0.125,-39.1749619773284
4.2,0.1875,-6.9291065305528
4.2,0.25,6.87605799770018
4.2,0.3125,14.641378831171
4.2,0.375,20.0600765214916
4.2,0.4375,24.2375854910111
4.2,0.5,27.495127637386
4.2,0.5625,29.9128935363246
4.2,0.625,31.5001494389748
4.2,0.6875,32.2515420320281
4.2,0.75,32.1672997309214
4.2,0.8125,31.2609921586735
4.2,0.875,29.5624547515818
4.2,0.9375,27.1187787548638
4.2,1,23.9939615901926
4.2,1.0625,20.2677625777415
4.2,1.125,16.0340714640142
4.2,1.1875,11.398764934638
4.2,1.25,6.47731600152788
4.2,1.3125,1.39192505717677
4.2,1.375,-3.73143986601336
4.2,1.4375,-8.76594605662837
4.2,1.5,-13.5870916490536
4.2,1.5625,-18.0757491548021
4.2,1.625,-22.1209845623672
4.2,1.6875,-25.6229960024317
4.2,1.75,-28.4953121884076
4.2,1.8125,-30.6669915993988
4.2,1.875,-32.0844109942383
4.2,1.9375,-32.7125401835795
4.2,2,-32.5357955448656
4.2,2.0625,-31.558487832354
4.2,2.125,-29.8045256095532
4.2,2.1875,-27.3170775486735
4.2,2.25,-24.1573213510502
4.2,2.3125,-20.4030343816919
4.2,2.375,-16.1466134191773
4.2,2.4375,-11.4928098840978
4.2,2.5,-6.55624843658578
4.35,0,-214.175
4.35,0.0625,-123.30980631205
4.35,0.125,-32.4448161000252
4.35,0.1875,-1.61719522335978
4.35,0.25,11.2374099875291
4.35,0.3125,18.2482253546728
4.35,0.375,22.9473570338178
4.35,0.4375,26.3781684911131
4.35,0.5,28.8484752122847
4.35,0.5625,30.4460981178695
4.35,0.625,31.1962014080358
4.35,0.6875,31.1141497884219
4.35,0.75,30.2192618708611
4.35,0.8125,28.5466308268889
4.35,0.875,26.1452597969438
4.35,0.9375,23.0806323976998
4.35,1,19.431572163482
4.35,1.0625,15.2918009570639
4.35,1.125,10.7656003580695
4.35,1.1875,5.9663854301146
4.35,1.25,1.01356274992575
4.35,1.3125,-3.96933452205016
4.35,1.375,-8.85880809985948
4.35,1.4375,-13.5337262803936
4.35,1.5,-17.8785075894197
4.35,1.5625,-21.7849088017968
4.35,1.625,-25.1575772188571
4.35,1.6875,-27.9122687045438
4.35,1.75,-29.9810854332956
4.35,1.8125,-31.3125083945392
4.35,1.875,-31.8751076990106
4.35,1.9375,-31.6525156917507
4.35,2,-30.6516439621036
4.35,2.0625,-28.8966175739733
4.35,2.125,-26.4304921430348
4.35,2.1875,-23.3144469880149
4.35,2.25,-19.6242269613092
4.35,2.3125,-15.4512866242225
4.35,2.375,-10.8982075260944
4.35,2.4375,-6.07704903633831
4.35,2.5,-1.10640845404382
4.5,0,-184.974
4.5,0.0625,-105.556637769977
4.5,0.125,-26.1393617029318
4.5,0.1875,0.267748516907665
4.5,0.25,11.0898685518127
4.5,0.3125,16.8922001012951
4.5,0.375,20.7146622652767
4.5,0.4375,23.4459524169872
4.5,0.5,25.3460672309958
4.5,0.5625,26.4900580845729
4.5,0.625,26.9020997181445
4.5,0.6875,26.5983472627131
4.5,0.75,25.601713441384
4.5,0.8125,23.946501330395
4.5,0.875,21.6801327508972
4.5,0.9375,18.8632613999297
4.5,1,15.5688533175662
4.5,1.0625,11.8807329438271
4.5,1.125,7.89180597502741
4.5,1.1875,3.70191416902869
4.5,1.25,-0.584470623638076
4.5,1.3125,-4.86084879938855
4.5,1.375,-9.0210183716778
4.5,1.4375,-12.9620350771475
4.5,1.5,-16.5862855044808
4.5,1.5625,-19.8041105591702
4.5,1.625,-22.5359060051844
4.5,1.6875,-24.714114738459
4.5,1.75,-26.2848905841708
4.5,1.8125,-27.2094008052454
4.5,1.875,-27.4647221740183
4.5,1.9375,-27.0443461851443
4.5,2,-25.9587287691056
4.5,2.0625,-24.2344686267193
4.5,2.125,-21.9139052040692
4.5,2.1875,-19.0541146889238
4.5,2.25,-15.7254724212781
4.5,2.3125,-12.0098862706617
4.5,2.375,-7.99880996278155
4.5,2.4375,-3.79097716492733
4.5,2.5,0.510004014411193
4.65,0,-178.916
4.65,0.0625,-99.5155722443345
4.65,0.125,-20.1152663890532
4.65,0.1875,6.49371914414993
4.65,0.25,17.17542082345
4.65,0.3125,22.5555210533116
4.65,0.375,25.7404202905268
4.65,0.4375,27.6674377055892
4.65,0.5,28.6351739186614
4.65,0.5625,28.752258183289
4.65,0.625,28.0742874387781
4.65,0.6875,26.647582003838
4.65,0.75,24.5243296070051
4.65,0.8125,21.7675851735304
4.65,0.875,18.4525642202748
4.65,0.9375,14.6659749550184
4.65,1,10.5047898497526
4.65,1.0625,6.07428510248037
4.65,1.125,1.48568289055919
4.65,1.1875,-3.14636597647573
4.65,1.25,-7.70651981695872
4.65,1.3125,-12.0812674647471
4.65,1.375,-16.1629131173066
4.65,1.4375,-19.8490375926621
4.65,1.5,-23.0491695393287
4.65,1.5625,-25.6839821126485
4.65,1.625,-27.6880949253227
4.65,1.6875,-29.0119608514657
4.65,1.75,-29.6227354160862
4.65,1.8125,-29.5050101051721
4.65,1.875,-28.6618673270422
4.65,1.9375,-27.1137284455186
4.65,2,-24.898615628702
4.65,2.0625,-22.0709667284428
4.65,2.125,-18.7004196390783
4.65,2.1875,-14.8698479325961
4.65,2.25,-10.6735060077522
4.65,2.3125,-6.21468779692067
4.65,2.375,-1.60313816188314
4.65,2.4375,3.04761337084671
4.65,2.5,7.62308463629886
4.8,0,-138.751
4.8,0.0625,-74.5785575055631
4.8,0.125,-10.4059997042215
4.8,0.1875,10.8569338407577
4.8,0.25,19.0504857378792
4.8,0.3125,22.8242984951961
4.8,0.375,24.7220554200762
4.8,0.4375,25.5186531359565
4.8,0.5,25.4700100060995
4.8,0.5625,24.6804649938063
4.8,0.625,23.2139305314238
4.8,0.6875,21.1291752641024
4.8,0.75,18.49070311779
4.8,0.8125,15.371899133062
4.8,0.875,11.8553146700066
4.8,0.9375,8.03170686716862
4.8,1,3.99837054655721
4.8,1.0625,-0.143036332559765
4.8,1.125,-4.28869379866839
4.8,1.1875,-8.33510206364621
4.8,1.25,-12.1814629044917
4.8,1.3125,-15.7321755586057
4.8,1.375,-18.8991097351316
4.8,1.4375,-21.6037174146429
4.8,1.5,-23.7788976103521
4.8,1.5625,-25.3704840712334
4.8,1.625,-26.3391366647266
4.8,1.6875,-26.6607265614906
4.8,1.75,-26.3271176873964
4.8,1.8125,-25.3463541557789
4.8,1.875,-23.7423346531618
4.8,1.9375,-21.5544425751363
4.8,2,-18.8366119184081
4.8,2.0625,-15.6556439121136
4.8,2.125,-12.0897442637282
4.8,2.1875,-8.22662531589139
4.8,2.25,-4.16137691263582
4.8,2.3125,0.00597354611942317
4.8,2.375,4.17284485268633
4.8,2.4375,8.23668928383019
4.8,2.5,12.0974446037547
4.95,0,-140.535
4.95,0.0625,-74.0921309802452
4.95,0.125,-7.64935119491136
4.95,0.1875,14.4735116796594
4.95,0.25,23.0380705892796
4.95,0.3125,26.8835845918947
4.95,0.375,28.6318366642809
4.95,0.4375,29.1093793776906
4.95,0.5,28.6094404186434
4.95,0.5625,27.2613531910927
4.95,0.625,25.1513454564806
4.95,0.6875,22.3620624224542
4.95,0.75,18.9792333206566
4.95,0.8125,15.0983181786618
4.95,0.875,10.8217285064726
4.95,0.9375,6.26084115743593
4.95,1,1.53216290059329
4.95,1.0625,-3.2455294344909
4.95,1.125,-7.95246008180683
4.95,1.1875,-12.4714935824455
4.95,1.25,-16.6900848536793
4.95,1.3125,-20.5022502835218
4.95,1.375,-23.8144283242272
4.95,1.4375,-26.542476366244
4.95,1.5,-28.6198468553588
4.95,1.5625,-29.992159833187
4.95,1.625,-30.6276850726037
4.95,1.6875,-30.5136189693344
4.95,1.75,-29.6527831062953
4.95,1.8125,-28.0645624536161
4.95,1.875,-25.783962692044
4.95,1.9375,-22.8682109737941
4.95,2,-19.3895956643856
4.95,2.0625,-15.4341394599267
4.95,2.125,-11.099415624071
4.95,2.1875,-6.49185836859557
4.95,2.25,-1.72586801791574
4.95,2.3125,3.08203770876806
4.95,2.375,7.81361833510739
4.95,2.4375,12.3529669643225
4.95,2.5,16.5882160206834
5.1,0,-93.3179
5.1,0.0625,-44.7061530701375
5.1,0.125,3.90559329640734
5.1,0.1875,19.3599755371272
5.1,0.25,24.6764537472845
5.1,0.3125,26.4513729357482
5.1,0.375,26.6097179742698
5.1,0.4375,25.7485120091016
5.1,0.5,24.0870718443358
5.1,0.5625,21.7403776400125
5.1,0.625,18.7990257396163
5.1,0.6875,15.3527692769231
5.1,0.75,11.49724020767
5.1,0.8125,7.33443184630276
5.1,0.875,2.97238945294535
5.1,0.9375,-1.47801096280295
5.1,1,-5.90442478320616
5.1,1.0625,-10.1953516045461
5.1,1.125,-14.243326130218
5.1,1.1875,-17.9472546853646
5.1,1.25,-21.2152412711093
5.1,1.3125,-23.965098922607
5.1,1.375,-26.1286253558543
5.1,1.4375,-27.6519427055658
5.1,1.5,-28.4970273332261
5.1,1.5625,-28.6426950843834
5.1,1.625,-28.0849916403094
5.1,1.6875,-26.8374175760719
5.1,1.75,-24.9304418950709
5.1,1.8125,-22.4108409668044
5.1,1.875,-19.3404698715532
5.1,1.9375,-15.7947521954493
5.1,2,-11.8610151417531
5.1,2.0625,-7.63587761841463
5.1,2.125,-3.22368538681193
5.1,2.1875,1.2674071980411
5.1,2.25,5.7270341251951
5.1,2.3125,10.0452236598331
5.1,2.375,14.1156914862011
5.1,2.4375,17.8382664082356
5.1,2.5,21.1217714845298
5.25,0,-75.1688
5.25,0.0625,-33.3444197466945
5.25,0.125,8.48000486261954
5.25,0.1875,21.5541702731364
5.25,0.25,25.8912954822804
5.25,0.3125,27.0825910933769
5.25,0.375,26.7528106113736
5.25,0.4375,25.4207860277035
5.25,0.5,23.2944457603114
5.25,0.5625,20.4962172268321
5.25,0.625,17.1285480648882
5.25,0.6875,13.2932053275437
5.25,0.75,9.09660227442919
5.25,0.8125,4.6502686456822
5.25,0.875,0.0693337811916259
5.25,0.9375,-4.52909127328052
5.25,1,-9.02857746384867
5.25,1.0625,-13.3158849660197
5.25,1.125,-17.2835437811741
5.25,1.1875,-20.8323652021727
5.25,1.25,-23.873775668632
5.25,1.3125,-26.3319187214025
5.25,1.375,-28.1455621772206
5.25,1.4375,-29.2694003115318
5.25,1.5,-29.6751867235443
5.25,1.5625,-29.352571521408
5.25,1.625,-28.3091506081588
5.25,1.6875,-26.5703264910593
5.25,1.75,-24.1786777991002
5.25,1.8125,-21.1929024725637
5.25,1.875,-17.6863513687683
5.25,1.9375,-13.7451940162172
5.25,2,-9.46635187193591
5.25,2.0625,-4.95523984414732
5.25,2.125,-0.322652534315347
5.25,2.1875,4.31733924814836
5.25,2.25,8.85054864745489
5.25,2.3125,13.1654067552422
5.25,2.375,17.1557149267267
5.25,2.4375,20.7232590085157
5.25,2.5,23.7802308837516
5.4,0,-54.9533
5.4,0.0625,-19.1197788097379
5.4,0.125,16.7137868535045
5.4,0.1875,27.6648112457975
5.4,0.25,30.8821575464497
5.4,0.3125,31.1428402318002
5.4,0.375,29.8659150140596
5.4,0.4375,27.5316770445783
5.4,0.5,24.3582993439994
5.4,0.5625,20.4882069328763
5.4,0.625,16.0487711783926
5.4,0.6875,11.1682252733527
5.4,0.75,5.978326516577
5.4,0.8125,0.614226398664211
5.4,0.875,-4.78501576038905
5.4,0.9375,-10.0831044422838
5.4,1,-15.1460457344217
5.4,1.0625,-19.8466899283827
5.4,1.125,-24.0673273904182
5.4,1.1875,-27.7025039897746
5.4,1.25,-30.6615725053429
5.4,1.3125,-32.8706765071216
5.4,1.375,-34.2742721828009
5.4,1.4375,-34.8376669988953
5.4,1.5,-34.5459523725394
5.4,1.5625,-33.4061083148247
5.4,1.625,-31.4457901687491
5.4,1.6875,-28.7127166365614
5.4,1.75,-25.2748078643098
5.4,1.8125,-21.2161842424036
5.4,1.875,-16.6359423646206
5.4,1.9375,-11.6472029710517
5.4,2,-6.3725491964388
5.4,2.0625,-0.941789228492364
5.4,2.125,4.51136203668881
5.4,2.1875,9.85288965208152
5.4,2.25,14.9512182071619
5.4,2.3125,19.6808935042113
5.4,2.375,23.925493579522
5.4,2.4375,27.5805725882909
5.4,2.5,30.5562420928363
5.55,0,-18.4549
5.55,0.0625,1.83611921539109
5.55,0.125,22.1271806847524
5.55,0.1875,27.972719989015
5.55,0.25,29.0574101215492
5.55,0.3125,28.1333386812979
5.55,0.375,26.048603795122
5.55,0.4375,23.1183500648985
5.55,0.5,19.5099816641627
5.55,0.5625,15.3530673083516
5.55,0.625,10.7709548358138
5.55,0.6875,5.88905144689099
5.55,0.75,0.835846762631829
5.55,0.8125,-4.25827063297004
5.55,0.875,-9.26355675831802
5.55,0.9375,-14.0534490146472
5.55,1,-18.5076252436326
5.55,1.0625,-22.5143672464063
5.55,1.125,-25.9735275266396
5.55,1.1875,-28.7986894725532
5.55,1.25,-30.9194006762922
5.55,1.3125,-32.2825420062729
5.55,1.375,-32.8539585041169
5.55,1.4375,-32.6190657340261
5.55,1.5,-31.5832643837417
5.55,1.5625,-29.7716529351163
5.55,1.625,-27.2285566105607
5.55,1.6875,-24.0163901414734
5.55,1.75,-20.214048220225
5.55,1.8125,-15.9149675320942
5.55,1.875,-11.2248773075328
5.55,1.9375,-6.25917511211258
5.55,2,-1.13997398026771
5.55,2.0625,4.00669477553244
5.55,2.125,9.05418798814099
5.55,2.1875,13.878233001943
5.55,2.25,18.3602158668396
5.55,2.3125,22.3897279849507
5.55,2.375,25.8676261152053
5.55,2.4375,28.7082979113625
5.55,2.5,30.841840231537
5.7,0,11.9291
5.7,0.0625,20.3447115341294
5.7,0.125,28.7603417677071
5.7,0.1875,30.9339981539879
5.7,0.25,30.6057401309299
5.7,0.3125,28.8143415628716
5.7,0.375,25.9739750781655
5.7,0.4375,22.3107978505917
5.7,0.5,17.989052233619
5.7,0.5625,13.1536848479719
5.7,0.625,7.94553455476258
5.7,0.6875,2.50619104207693
5.7,0.75,-3.02144107725734
5.7,0.8125,-8.4953358497543
5.7,0.875,-13.7763125401522
5.7,0.9375,-18.730613304994
5.7,1,-23.2348071150972
5.7,1.0625,-27.1757925150947
5.7,1.125,-30.4547811817552
5.7,1.1875,-32.9900474858983
5.7,1.25,-34.7184357886665
5.7,1.3125,-35.595422485251
5.7,1.375,-35.5992606201918
5.7,1.4375,-34.7293852350013
5.7,1.5,-33.0066305058811
5.7,1.5625,-30.4731709238113
5.7,1.625,-27.1911464472087
5.7,1.6875,-23.2410834899576
5.7,1.75,-18.7200795369526
5.7,1.8125,-13.7392988540451
5.7,1.875,-8.42122493410405
5.7,1.9375,-2.89665270217029
5.7,2,2.69824265962024
5.7,2.0625,8.22596735629516
5.7,2.125,13.5504173775751
5.7,2.1875,18.540138749201
5.7,2.25,23.0733842647241
5.7,2.3125,27.038325490042
5.7,2.375,30.3371619752408
5.7,2.4375,32.8889570154922
5.7,2.5,34.6311524817044
5.85,0,36.3409
5.85,0.0625,33.0475041414941
5.85,0.125,29.754092342529
5.85,0.1875,28.5047010134859
5.85,0.25,26.9103458384237
5.85,0.3125,24.5376303013765
5.85,0.375,21.415818158485
5.85,0.4375,17.6608369397141
5.85,0.5,13.3997343802302
5.85,0.5625,8.7600435837398
5.85,0.625,3.87020809285474
5.85,0.6875,-1.14036312335097
5.85,0.75,-6.14232178606925
5.85,0.8125,-11.0081726451366
5.85,0.875,-15.6150185798998
5.85,0.9375,-19.8466214080644
5.85,1,-23.5977405097716
5.85,1.0625,-26.7744287858438
5.85,1.125,-29.2971641172006
5.85,1.1875,-31.1031045526551
5.85,1.25,-32.1469806339559
5.85,1.3125,-32.4019192178756
5.85,1.375,-31.8615399354754
5.85,1.4375,-30.5388099073526
5.85,1.5,-28.4658636857021
5.85,1.5625,-25.6934676655309
5.85,1.625,-22.2898038356051
5.85,1.6875,-18.3384258932175
5.85,1.75,-13.9364252695212
5.85,1.8125,-9.19198724571443
5.85,1.875,-4.22193204573836
5.85,1.9375,0.851489900441973
5.85,2,5.90346569440909
5.85,2.0625,10.8095617566044
5.85,2.125,15.4490374758592
5.85,2.1875,19.7072496482413
5.85,2.25,23.4801844201329
5.85,2.3125,26.6748163853448
5.85,2.375,29.2123655467609
5.85,2.4375,31.0305813245783
5.85,2.5,32.0846466907133
6,0,102.619
6,0.0625,71.8270884644904
6,0.125,41.0353510874545
6,0.1875,30.1842151893159
6,0.25,24.5241241411349
6,0.3125,19.9002937477196
6,0.375,15.2285620963008
6,0.4375,10.2917670822911
6,0.5,5.12080447461789
6,0.5625,-0.180408648485075
6,0.625,-5.48617552807146
6,0.6875,-10.6658370186295
6,0.75,-15.5907060215426
6,0.8125,-20.1382231902601
6,0.875,-24.195267933507
6,0.9375,-27.6610529929149
6,1,-30.4495014573431
6,1.0625,-32.4912316357323
6,1.125,-33.7354621792603
6,1.1875,-34.15112707747
6,1.25,-33.7275831493592
6,1.3125,-32.4750458555723
6,1.375,-30.4240692848774
6,1.4375,-27.6250062830613
6,1.5,-24.1466388522
6,1.5625,-20.0745139103043
6,1.625,-15.5088055649366
6,1.6875,-10.5617734147162
6,1.75,-5.35509485590819
6,1.8125,-0.0169946818920634
6,1.875,5.3211182158509
6,1.9375,10.5278098958359
6,2,15.474950931942
6,2.0625,20.0407502804397
6,2.125,24.1128120092269
6,2.1875,27.5909225611201
6,2.25,30.3895439066206
6,2.3125,32.4396687397093
6,2.375,33.6908582255969
6,2.4375,34.1123064813532
6,2.5,33.6935763853505
36,0,81.6374
36,0.0625,58.9079
36,0.125,36.1784
36,0.1875,28.309
36,0.25,24.0519
36,0.3125,20.2975
36,0.375,16.2831
36,0.4375,11.8923
36,0.5,7.19213
36,0.5625,2.29309
