"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
12,2.5,-1.30083788106095
36,0,-57.5653
36,0.0625,-30.0917
36,0.125,-2.61805
36,0.1875,0.810251
36,0.25,1.93184
36,0.3125,2.76337
36,0.375,3.48617
36,0.4375,4.10778
36,0.5,4.61901
36,0.5625,5.01016
36,0.625,5.27338
36,0.6875,5.40336
36,0.75,5.39772
36,0.8125,5.25719
36,0.875,4.98566
36,0.9375,4.59013
36,1,4.08058
36,1.0625,3.46975
36,1.125,2.77283
36,1.1875,2.00708
36,1.25,1.19145
36,1.3125,0.346096
36,1.375,-0.508104
36,1.4375,-1.35007
36,1.5,-2.15904
36,1.5625,-2.91504
36,1.625,-3.59946
36,1.6875,-4.1954
36,1.75,-4.68817
36,1.8125,-5.06563
36,1.875,-5.31846
36,1.9375,-5.44044
36,2,-5.42854
36,2.0625,-5.28304
36,2.125,-5.00754
36,2.1875,-4.60879
36,2.25,-4.09662
36,2.3125,-3.48362
36,2.375,-2.7849
36,2.4375,-2.01764
36,2.5,-1.20074
